ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
111770,2023-08-03,2023-08-21,-229021.98000000045,-0.02967503466903478,TRAIL
051360,2023-07-05,2023-09-04,2659629.5250000004,0.35237756524286773,REBAL
066570,2023-08-03,2023-09-04,-418944.2400000002,-0.05483005864011107,REBAL
005389,2023-08-03,2023-09-04,-193539.60000000056,-0.02538771375017862,REBAL
005387,2023-08-03,2023-09-04,-162528.65999999922,-0.021119302545662133,REBAL
009970,2023-04-03,2023-09-05,309721.64000000013,0.1419500180097101,TRAIL
043370,2023-08-03,2023-09-07,-1104261.5430000005,-0.14322167698101962,TRAIL
028050,2023-08-03,2023-09-07,-885948.9100000001,-0.11490151319198663,TRAIL
079960,2023-08-03,2023-09-19,-31527.360000000335,-0.004095290416021619,TRAIL
373220,2023-08-03,2023-09-21,-784823.1999999993,-0.10350167547615981,TRAIL
111770,2023-09-04,2023-09-21,-626882.3549999995,-0.08296067257460545,TRAIL
001740,2023-09-04,2023-09-26,-1070791.512,-0.14078809369225392,TRAIL
103140,2023-08-03,2023-10-04,-999312.8799999999,-0.1296065688841394,TRAIL
011760,2023-09-04,2023-10-04,-632211.648,-0.08322334679491056,TRAIL
009540,2023-09-04,2023-10-04,-992078.3250000002,-0.13096741411822702,TRAIL
010140,2023-09-04,2023-10-04,-814862.0759999994,-0.10716124110702288,TRAIL
023000,2023-09-04,2023-10-05,-904611.733,-0.11894426845700755,TRAIL
081660,2023-07-05,2023-10-10,37932.84249999933,0.00504145003887722,REBAL
170790,2023-09-04,2023-10-10,-249686.20299999975,-0.03282331088479015,REBAL
033500,2023-09-04,2023-10-10,-820918.7280000001,-0.10797650728872683,REBAL
263690,2023-09-04,2023-10-10,172990.12100000028,0.02274600751886264,REBAL
000100,2023-09-04,2023-10-18,-992905.9952000007,-0.13123645839711645,TRAIL
106190,2023-08-03,2023-10-19,1016344.1015000008,0.1316938654769658,TRAIL
096760,2023-10-10,2023-10-20,-1080124.7161999997,-0.14897366950420804,TRAIL
028050,2023-10-10,2023-10-30,-1525826.0699999994,-0.2107285804997721,TRAIL
281820,2023-10-10,2023-10-31,-956024.5184999993,-0.13184582557644905,TRAIL
010140,2023-10-10,2023-10-31,-439310.3669999996,-0.06057121447265101,TRAIL
192400,2023-10-10,2023-11-08,252008.11200000066,0.03482105702775743,REBAL
000660,2023-10-10,2023-11-08,479692.48000000045,0.06727247378869355,REBAL
044820,2023-10-10,2023-11-08,133200.9910000004,0.018368725589632127,REBAL
340570,2023-10-10,2023-11-08,194623.27000000048,0.026914916109946684,REBAL
054040,2023-10-10,2023-11-14,626916.1919999998,0.08644150136434008,TRAIL
085620,2023-10-10,2023-11-15,179070.3172500003,0.02469424615653459,TRAIL
004370,2023-07-05,2023-11-16,584791.0250000004,0.07753624315643573,TRAIL
060540,2023-11-08,2023-12-07,64147.350750000216,0.00908303277318044,REBAL
119610,2023-11-08,2023-12-07,-393706.31700000074,-0.05590284971706481,REBAL
096760,2023-11-08,2023-12-07,-325386.4506000001,-0.046084146936486235,REBAL
147760,2023-11-08,2023-12-07,-343098.7170000002,-0.048604998106925666,REBAL
000810,2023-11-08,2023-12-07,348242.30000000075,0.04979133715665873,REBAL
018670,2023-11-08,2023-12-07,78933.91500000004,0.011205850746591325,REBAL
005830,2023-10-10,2024-01-04,-898980.4000000004,-0.12457654829022101,TRAIL
001740,2023-10-10,2024-01-08,-832019.5649999995,-0.11475136925868577,TRAIL
002030,2023-09-04,2024-01-10,495612.04000000004,0.06583365349859364,REBAL
043370,2023-10-10,2024-01-10,61347.253999999724,0.008458130293020132,REBAL
106190,2023-11-08,2024-01-10,-43211.55674999952,-0.006121437699680957,REBAL
175330,2023-11-08,2024-01-10,-22339.770500000566,-0.0031645383509898996,REBAL
003690,2023-12-07,2024-01-10,-587213.0019999994,-0.085316177554349,REBAL
000660,2023-12-07,2024-01-10,623664.6299999999,0.09184775883530118,REBAL
006840,2023-12-07,2024-01-10,-44271.12800000049,-0.006438595615042772,REBAL
004370,2023-12-07,2024-01-10,-106561.59999999963,-0.0162850665431204,REBAL
054040,2023-12-07,2024-01-10,941696.5774999997,0.13683462131756025,REBAL
010140,2023-12-07,2024-01-10,-572162.3029999994,-0.08311543739812557,REBAL
079960,2023-10-10,2024-01-16,-619969.4870000007,-0.08555582526478599,TRAIL
009540,2023-11-08,2024-01-17,66202.76000000071,0.009441278452110272,TRAIL
009970,2023-10-10,2024-01-22,-872380.2249999996,-0.12162441763400655,TRAIL
