ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
024900,2024-03-13,2024-04-12,-6123.578499999829,-0.003011607380565584,REBAL
073240,2024-03-13,2024-04-12,141544.35700000008,0.06973619546746945,REBAL
085620,2024-03-13,2024-04-12,141650.40775,0.06971623120137506,REBAL
204210,2024-04-12,2024-04-15,-329864.4474999998,-0.15239849173450523,TRAIL
298040,2024-02-08,2024-04-16,1440500.6,0.8175260949907607,TRAIL
267260,2024-03-13,2024-04-16,1068542.25,0.5290284202906435,TRAIL
003160,2024-04-12,2024-04-16,151686.38199999975,0.06996635559247698,TRAIL
007660,2024-04-12,2024-04-16,-322851.77445000014,-0.14930004064460745,TRAIL
103590,2024-04-12,2024-04-16,-302558.1739999999,-0.140051732869968,TRAIL
001570,2024-04-12,2024-04-17,-269820.69999999995,-0.12858337911401888,TRAIL
022100,2024-04-12,2024-04-17,-291141.83999999985,-0.13584053226681686,TRAIL
047050,2024-04-12,2024-04-17,-18086.782499999987,-0.12585166556892166,TRAIL
042700,2024-02-08,2024-04-22,1963640.25,1.0682922971915632,TRAIL
281820,2024-04-12,2024-04-22,-181950.43999999994,-0.08407727486447578,TRAIL
012450,2024-04-12,2024-04-30,-49235.38109999988,-0.024834629860609428,TRAIL
229640,2024-03-13,2024-05-16,1297653.27,0.6416011696439204,TRAIL
084695,2024-04-12,2024-05-16,2464256.34,1.1433601358437797,REBAL
005070,2024-04-12,2024-05-16,-107699.55000000005,-0.05132924791800054,REBAL
006110,2024-04-12,2024-05-16,-40983.299999999814,-0.019338729848429322,REBAL
009420,2024-04-12,2024-05-16,228330.47249999968,0.10604370394606934,REBAL
079550,2024-04-12,2024-05-17,-162564.65999999992,-0.08097841880401269,TRAIL
006340,2024-05-16,2024-05-17,-284363.3062499999,-0.1300712845566244,TRAIL
002710,2024-04-12,2024-05-21,-294762.865,-0.1386047816031242,TRAIL
003280,2024-05-16,2024-05-22,-281056.3635,-0.12858337911401888,TRAIL
000500,2024-05-16,2024-05-23,-239045.3999999999,-0.11217797207629826,TRAIL
003160,2024-05-16,2024-05-29,-113046.42000000016,-0.05170172433569534,TRAIL
022100,2024-05-16,2024-05-29,-304352.09999999986,-0.14121260550367074,TRAIL
042700,2024-05-16,2024-06-03,-25239.899999999907,-0.012175653171266792,TRAIL
229640,2024-05-16,2024-06-04,341922.2549999999,0.15663616587759516,TRAIL
010120,2024-05-16,2024-06-05,196078.1399999999,0.09428697725518595,TRAIL
298040,2024-05-16,2024-06-05,514568.6000000001,0.23723864567056452,TRAIL
103590,2024-05-16,2024-06-05,-53778.60000000009,-0.024714435541983906,TRAIL
267260,2024-05-16,2024-06-07,-4523.399999999907,-0.0021763988753972945,TRAIL
000660,2024-05-16,2024-06-17,297376.03500000015,0.1413036703238686,REBAL
012450,2024-05-16,2024-06-17,110603.59874999989,0.05502488883941859,REBAL
047050,2024-05-16,2024-06-17,1013890.8300000001,0.4674264722957135,REBAL
214420,2024-06-17,2024-06-20,-325658.34849999985,-0.14457721302621185,TRAIL
084695,2024-06-17,2024-06-21,-417475.9750000001,-0.18615912013684266,TRAIL
017370,2024-03-13,2024-06-24,-46005.75,-0.022652521029387633,TRAIL
229640,2024-06-17,2024-06-25,-285526.0800000001,-0.12788005657900198,TRAIL
000400,2024-05-16,2024-06-28,-324813.2799999998,-0.14866210309756675,TRAIL
009470,2024-05-16,2024-07-01,-128563.5,-0.05904175715168935,TRAIL
298040,2024-06-17,2024-07-01,-326907.5,-0.17051278757887958,TRAIL
003160,2024-06-17,2024-07-01,462359.1499999999,0.20480179500891044,TRAIL
003230,2024-06-17,2024-07-01,-127702.5,-0.06491389863489049,TRAIL
022100,2024-06-17,2024-07-02,-283902.7150000001,-0.1275447419019975,TRAIL
004835,2024-06-17,2024-07-02,-282366.81000000006,-0.12467893869533626,TRAIL
000500,2024-06-17,2024-07-03,-77952.97999999998,-0.0348647459129519,TRAIL
010120,2024-06-17,2024-07-05,-106743.94499999983,-0.04786591715823092,TRAIL
006340,2024-06-17,2024-07-05,63354.71449999977,0.0279875458658783,TRAIL
042700,2024-06-17,2024-07-15,-263662.6199999999,-0.1224701247583136,TRAIL
192820,2024-06-17,2024-07-16,-103622.33999999985,-0.04662311314960761,REBAL
007660,2024-05-16,2024-07-17,188251.7966,0.08634372065141017,TRAIL
298040,2024-07-16,2024-07-19,-257349.75,-0.1303189544951063,TRAIL
006340,2024-07-16,2024-07-19,-298981.3585000001,-0.1377347788666138,TRAIL
267260,2024-06-17,2024-07-22,19594.399999999907,0.009641326267895323,TRAIL
103590,2024-06-17,2024-07-22,-53088.64000000013,-0.023584619370698313,TRAIL
000500,2024-07-16,2024-07-22,-354225.5850000002,-0.1658317836063331,TRAIL
009470,2024-07-16,2024-07-23,-281589.83999999985,-0.13108985069854226,TRAIL
084695,2024-07-16,2024-07-24,-275759.76249999995,-0.12833686804729014,TRAIL
229640,2024-07-16,2024-07-24,-269564.2424999997,-0.12424077136873977,TRAIL
022100,2024-07-16,2024-07-24,-275068.3500000001,-0.1272001781284856,TRAIL
010120,2024-07-16,2024-07-25,-138602.0249999999,-0.06688058732457669,TRAIL
003160,2024-07-16,2024-07-25,-355537.3444999999,-0.16446560962717202,TRAIL
042700,2024-07-16,2024-07-25,-320882.44500000007,-0.15447939756498075,TRAIL
004835,2024-07-16,2024-07-29,-281744.4850000001,-0.13034777722154958,TRAIL
003350,2024-07-16,2024-08-02,-113934.1499999999,-0.05396845271130684,TRAIL
214420,2024-07-16,2024-08-02,-286799.3979999998,-0.13253907539040377,TRAIL
003230,2024-07-16,2024-08-02,-181309.5,-0.09491678908877432,TRAIL
017370,2024-07-16,2024-08-02,-272133.40000000014,-0.1256115149275946,TRAIL
071970,2024-06-17,2024-08-05,505340.9580000001,0.2235748571294601,TRAIL
005180,2024-07-16,2024-08-05,-243057.11999999988,-0.11640675363722967,TRAIL
003960,2024-08-14,2024-08-19,-267472.6599999999,-0.13970164179422065,TRAIL
003230,2024-08-14,2024-08-22,-228491.3999999999,-0.13094029645597746,TRAIL
298040,2024-08-14,2024-08-27,55704.75000000023,0.03208809868651065,TRAIL
000500,2024-08-14,2024-08-29,-232796.6399999999,-0.12126055036707781,TRAIL
003160,2024-08-14,2024-08-29,-308198.22,-0.16003545392542803,TRAIL
003350,2024-08-14,2024-08-29,139011.84000000008,0.07342013537224075,TRAIL
042700,2024-08-14,2024-08-29,-137043.76,-0.07171329668282984,TRAIL
103590,2024-08-14,2024-08-29,-282458.3400000001,-0.14696769601034765,TRAIL
009470,2024-08-14,2024-08-29,-158675.16000000015,-0.08203565899215909,TRAIL
010120,2024-08-14,2024-09-02,-235904.79000000004,-0.12418119162962594,TRAIL
267260,2024-08-14,2024-09-03,-27936.75,-0.016347193697371046,TRAIL
012510,2024-08-14,2024-09-04,12029.48999999999,0.0063879170532834565,TRAIL
229640,2024-08-14,2024-09-04,-252106.16249999986,-0.13104185124270457,TRAIL
006340,2024-08-14,2024-09-04,-168372.72725,-0.0868170171078504,TRAIL
000155,2024-08-14,2024-09-05,-260001.83000000007,-0.13742362755473816,TRAIL
004835,2024-08-14,2024-09-05,71459.10899999994,0.03701532711066481,TRAIL
079550,2024-08-14,2024-09-06,-281273.17500000005,-0.15190596507447096,TRAIL
084695,2024-08-14,2024-09-10,-263735.38100000005,-0.13719724686279028,TRAIL
000150,2024-08-14,2024-09-13,71414.15999999992,0.03872536810680742,REBAL
001755,2024-09-13,2024-09-20,-237781.0725,-0.13315837657100524,TRAIL
294870,2024-09-13,2024-10-02,-258627.61750000017,-0.1446703090650524,TRAIL
009470,2024-09-13,2024-10-02,219840.72499999986,0.12187833633326439,TRAIL
004090,2024-09-13,2024-10-15,61352.00500000012,0.03420873687566997,TRAIL
267260,2024-09-13,2024-10-16,43690.950000000186,0.024994709692101613,TRAIL
003960,2024-09-13,2024-10-16,-210716.69999999995,-0.11791297151133337,TRAIL
042700,2024-09-13,2024-10-21,-3670.6400000001304,-0.0021290422233583173,TRAIL
082640,2024-09-13,2024-10-22,-123717.00899999985,-0.06845647913063234,REBAL
003160,2024-09-13,2024-10-22,531583.8570000001,0.2957244432061025,REBAL
103590,2024-09-13,2024-10-22,488354.8999999999,0.27105686651060323,REBAL
