timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-08 11:00:47.968,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:01:18.900,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:01:49.814,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:02:20.787,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:02:51.763,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:03:22.657,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:03:53.621,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:04:24.542,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:04:55.529,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:05:26.516,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:05:57.470,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:06:28.391,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:06:59.347,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:07:30.442,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:08:01.419,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:08:32.400,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:09:03.352,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:09:34.352,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:10:05.323,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:10:36.314,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:11:07.270,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:11:38.172,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:12:09.083,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:12:39.988,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:13:10.962,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:13:42.019,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:14:13.224,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:14:44.255,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:15:15.276,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
