ticker,stage,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,exit_reason,hold_days,sector
005360,B,2020-07-23,6000.0,2020-09-21,6930.0,1130,1020001.8449999997,0.15026993956949505,MAX_HOLD,60,유통
035720,B,2020-08-25,77175.0,2020-09-22,75519.09,102,-200679.14168099966,-0.02546397933921176,STOP_LOSS,28,IT 서비스
009290,B,2020-08-25,10550.0,2020-09-22,10124.6,752,-351484.85263999924,-0.04425243387166361,STOP_LOSS,28,제약
210980,B,2020-09-07,28339.0,2020-09-22,27077.35,308,-423228.35400999896,-0.048432887961687376,STOP_LOSS,15,부동산
005380,B,2020-09-15,184000.0,2020-09-22,179830.0,45,-221044.4325000001,-0.026665522149528057,STOP_LOSS,7,운송장비·부품
081000,B,2020-09-21,65700.0,2020-09-22,63351.0,125,-326430.0562500004,-0.039702294416215915,STOP_LOSS,1,화학
026890,B,2020-09-21,19950.0,2020-09-22,19339.5,414,-285864.52634999994,-0.03457147213035835,STOP_LOSS,1,기타금융
251270,B,2020-09-01,177500.0,2020-09-23,171590.0,47,-311154.8284999998,-0.03725470919709937,STOP_LOSS,22,IT 서비스
204320,B,2020-10-06,39200.0,2020-10-22,33650.0,209,-1190118.6274999995,-0.14509710516579397,SOFT_STOP,16,운송장비·부품
214330,B,2020-08-27,3060.0,2020-10-23,2838.0,2635,-616303.0484999996,-0.0763472007191729,STOP_LOSS,57,운송장비·부품
009830,B,2020-08-26,42808.0,2020-10-26,53027.0,187,1872494.7950499998,0.23364415611824013,MAX_HOLD,61,화학
112610,B,2020-08-28,41707.0,2020-10-27,43984.0,196,411459.6933999993,0.050276278474637434,MAX_HOLD,60,금속
105630,B,2020-10-08,19050.0,2020-10-28,17805.0,448,-591105.648000001,-0.06918197616048642,STOP_LOSS,20,섬유·의류
033240,B,2020-10-12,14750.0,2020-10-28,13825.0,575,-565079.09375,-0.06655033152552531,STOP_LOSS,16,전기·전자
034020,B,2020-08-31,11969.0,2020-10-30,13754.0,693,1199348.3155499995,0.14442922346211368,MAX_HOLD,60,기계·장비
307950,B,2020-10-06,66600.0,2020-10-30,63909.0,123,-363602.95065,-0.044335223951914755,STOP_LOSS,24,IT 서비스
026960,B,2020-09-09,26500.0,2020-11-09,29100.0,320,794777.5999999996,0.09361611505259514,MAX_HOLD,61,유통
006650,B,2020-10-06,189500.0,2020-12-07,243000.0,43,2260304.675,0.2770704191499037,MAX_HOLD,62,화학
016710,B,2020-10-06,19500.0,2020-12-07,24450.0,421,2044143.3975,0.2487112897091422,MAX_HOLD,62,일반서비스
011780,B,2020-10-06,118500.0,2020-12-07,137000.0,69,1239210.6750000007,0.15138350390721567,MAX_HOLD,62,화학
011200,B,2020-10-23,7620.0,2020-12-22,13550.0,1066,6269427.9569999995,0.7709329153363396,MAX_HOLD,60,운송·창고
011230,B,2020-12-01,4346.0,2020-12-22,3604.0,2009,-1522078.0672999993,-0.17412780180840806,SOFT_STOP,21,전기·전자
006110,B,2020-12-24,11750.0,2020-12-28,10110.8,757,-1273682.295520001,-0.1430303542415585,STOP_LOSS,4,금속
034020,B,2020-11-04,14043.0,2021-01-04,13126.0,578,-561741.5247,-0.06912730769783516,RS_EXIT,61,기계·장비
285130,B,2020-11-05,263210.0,2021-01-04,267547.0,31,100596.39035,0.012314567588863174,MAX_HOLD,60,화학
000270,B,2020-11-11,54500.0,2021-01-11,70900.0,157,2532122.6899999995,0.2955897965046618,MAX_HOLD,61,운송장비·부품
011170,B,2020-11-12,264796.0,2021-01-11,287657.0,33,716360.5828499999,0.08188553091737973,MAX_HOLD,60,화학
017960,B,2020-12-23,13500.0,2021-01-15,13153.5,655,-262542.2253750004,-0.029656844628677067,STOP_LOSS,23,금속
004020,B,2021-01-11,47100.0,2021-01-15,45913.5,213,-293111.39272500016,-0.029183208418598883,STOP_LOSS,4,금속
307950,B,2020-11-18,84900.0,2021-01-18,122000.0,102,3737531.4299999997,0.4310998182478842,MAX_HOLD,61,IT 서비스
272450,B,2021-01-15,17478.0,2021-01-18,16944.99,571,-344368.6271054987,-0.03446645240568596,STOP_LOSS,3,운송·창고
023800,B,2020-11-27,12500.0,2021-01-26,23000.0,706,7354949.15,0.8324646656345204,MAX_HOLD,60,운송장비·부품
006360,B,2021-01-19,44200.0,2021-01-26,43069.0,230,-301043.216500001,-0.029578734455376416,STOP_LOSS,7,건설
042700,B,2021-01-20,10275.0,2021-01-27,9929.25,1020,-394594.68824999966,-0.03760712042465031,STOP_LOSS,7,기계·장비
014790,B,2021-01-26,5700.0,2021-01-29,5555.85,1904,-318148.41827999987,-0.02928119636102691,STOP_LOSS,3,건설
042700,B,2021-01-27,10575.0,2021-01-29,10203.75,1012,-418474.4602500014,-0.03905790256099116,STOP_LOSS,2,기계·장비
204320,B,2020-12-01,49000.0,2021-02-01,68000.0,178,3336262.8999999985,0.38207184187164334,MAX_HOLD,62,운송장비·부품
055490,B,2020-12-08,37400.0,2021-02-08,38900.0,231,310056.28500000015,0.035847411840020355,MAX_HOLD,62,화학
104700,B,2020-12-08,6650.0,2021-02-08,8020.0,1299,1738962.8565000016,0.20107605576894863,MAX_HOLD,62,금속
112610,B,2020-12-10,64530.0,2021-02-08,89000.0,136,3282120.7079999987,0.3735552324961114,MAX_HOLD,60,금속
033240,B,2020-12-24,19750.0,2021-02-19,18450.0,450,-619713.0,-0.06964851180635939,STOP_LOSS,57,전기·전자
020150,B,2021-02-03,76000.0,2021-02-24,73576.0,143,-390168.23560000025,-0.03585940904801586,STOP_LOSS,21,전기·전자
003490,B,2021-02-05,30500.0,2021-02-24,29852.0,361,-278380.9623999987,-0.025254183918002375,STOP_LOSS,19,운송·창고
088350,B,2021-02-18,3290.0,2021-02-24,3172.4,3328,-435109.642239999,-0.03969358641817221,STOP_LOSS,6,보험
003670,B,2021-02-19,156059.0,2021-02-26,151057.34,69,-388245.54320700094,-0.03601383884794678,STOP_LOSS,7,전기·전자
010060,B,2021-01-04,75571.0,2021-03-05,100126.0,127,3069935.64955,0.31950027063034003,MAX_HOLD,60,기타금융
066570,B,2021-01-04,136500.0,2021-03-05,142500.0,70,379585.5,0.03968074077448297,MAX_HOLD,60,전기·전자
006840,B,2021-02-04,30100.0,2021-03-08,29102.5,362,-404704.189749999,-0.0370991092801417,STOP_LOSS,32,기타금융
009580,B,2021-02-25,5720.0,2021-03-08,5535.95,1894,-391980.4454350006,-0.036140091429820796,STOP_LOSS,11,종이·목재
028670,B,2021-03-04,5910.0,2021-03-09,5810.0,1846,-228785.8560000006,-0.020946469935209083,SOFT_STOP,5,운송·창고
089590,B,2021-03-05,19876.0,2021-03-11,18680.125,563,-717171.2268062495,-0.06401567402307226,STOP_LOSS,6,운송·창고
009155,B,2021-01-11,102000.0,2021-03-12,109500.0,98,691848.1500000004,0.06913299705338864,MAX_HOLD,60,전기·전자
298020,B,2021-01-15,245000.0,2021-03-16,511000.0,40,10568432.0,1.0771726799894408,MAX_HOLD,60,화학
298050,B,2021-02-02,288000.0,2021-04-05,386000.0,37,3571613.6999999993,0.3347889510396377,MAX_HOLD,62,화학
272450,B,2021-02-09,18154.0,2021-04-12,17412.43,596,-485033.0060259998,-0.04477685125584699,STOP_LOSS,62,운송·창고
006650,B,2021-02-09,315500.0,2021-04-12,308500.0,34,-281278.6000000015,-0.026191432942449126,MAX_HOLD,62,화학
089590,B,2021-03-17,21260.0,2021-04-13,17956.6,527,-1781692.6511899997,-0.1588399572852461,STOP_LOSS,27,운송·창고
083420,B,2021-04-13,15550.0,2021-04-28,12750.0,764,-2181598.1799999997,-0.18342218346008196,STOP_LOSS,15,화학
011200,B,2021-03-04,20150.0,2021-05-03,39850.0,541,10581565.069999998,0.9695683710631036,MAX_HOLD,60,운송·창고
036420,B,2021-03-04,45550.0,2021-05-03,46750.0,239,241319.49499999918,0.022141496664127066,MAX_HOLD,60,오락·문화
001430,B,2021-03-05,15300.0,2021-05-04,24350.0,731,6550178.497499999,0.5849855998934558,MAX_HOLD,60,금속
145720,B,2021-03-08,62000.0,2021-05-07,63700.0,176,253578.1599999983,0.02321177420160348,MAX_HOLD,60,의료·정밀기기
009070,B,2021-05-04,9760.0,2021-05-11,8294.8,1308,-1963168.9072800018,-0.15360344415397717,STOP_LOSS,7,운송·창고
007690,B,2021-05-03,69567.0,2021-05-13,57095.0,179,-2276957.3817,-0.18264149102739446,SOFT_STOP,10,화학
001120,B,2021-03-15,29850.0,2021-05-14,35150.0,367,1894446.6600000001,0.17273201145316056,MAX_HOLD,60,유통
298020,B,2021-03-16,511000.0,2021-05-17,737000.0,21,4688002.199999999,0.43636354395967136,MAX_HOLD,62,화학
047040,B,2021-03-16,6400.0,2021-05-17,7470.0,1748,1818974.9180000015,0.16240752821754995,MAX_HOLD,62,건설
014830,B,2021-03-17,78135.0,2021-05-17,93276.0,143,2112965.21865,0.18889112038337713,MAX_HOLD,61,화학
042700,B,2021-03-23,13225.0,2021-05-24,17125.0,849,3255297.352500001,0.289593054943337,MAX_HOLD,62,기계·장비
017550,B,2021-04-05,5320.0,2021-06-04,5240.0,2185,-221943.56000000052,-0.019071301086457385,MAX_HOLD,60,기계·장비
028670,B,2021-05-07,7810.0,2021-06-09,6460.0,1650,-2273763.5250000004,-0.17624271140685013,SOFT_STOP,33,운송·창고
000490,B,2021-04-12,11700.0,2021-06-11,11550.0,1024,-202268.16000000015,-0.01686329951325208,MAX_HOLD,60,기계·장비
071090,B,2021-06-17,4010.0,2021-06-24,3432.0,2923,-1732567.0357000008,-0.14764464755805146,STOP_LOSS,7,금속
267270,B,2021-04-28,58900.0,2021-06-28,57600.0,219,-336746.4450000003,-0.026076209303274093,MAX_HOLD,61,기계·장비
011810,B,2021-05-03,8977.0,2021-07-02,9058.0,1388,61010.02579999901,0.004890816465598291,MAX_HOLD,60,유통
138040,B,2021-05-04,17900.0,2021-07-05,21300.0,713,2364721.539999999,0.18507096727032063,MAX_HOLD,62,기타금융
011785,B,2021-06-29,123500.0,2021-07-09,121220.0,104,-289080.8959999997,-0.022481223516033464,STOP_LOSS,10,화학
011200,B,2021-05-11,43000.0,2021-07-12,44750.0,298,467424.17500000075,0.03643571520658226,MAX_HOLD,62,운송·창고
011700,B,2021-06-01,2905.0,2021-07-12,2789.5,4327,-549830.916424999,-0.04369150176092666,STOP_LOSS,41,기계·장비
051600,B,2021-06-01,46150.0,2021-07-12,44702.5,272,-444025.006000001,-0.03533195492572498,STOP_LOSS,41,건설
031440,B,2021-06-04,111000.0,2021-07-12,108415.0,110,-333572.16750000045,-0.027288206400477324,STOP_LOSS,38,일반서비스
128820,B,2021-06-22,5754.0,2021-07-12,5546.05,2073,-478713.63516749814,-0.04008736277576913,STOP_LOSS,20,유통
003920,B,2021-06-01,69590.0,2021-07-15,66398.75,180,-624087.866249999,-0.04976537095144141,STOP_LOSS,44,음식료·담배
006660,B,2021-05-18,16450.0,2021-07-19,26900.0,756,7825905.990000002,0.628561500778664,MAX_HOLD,62,운송장비·부품
071970,B,2021-06-28,7670.0,2021-07-19,7294.4,1595,-647472.6731000002,-0.05286475702876505,STOP_LOSS,21,기계·장비
120110,B,2021-07-05,81000.0,2021-07-20,77865.0,157,-542882.7247499991,-0.042640491212882894,STOP_LOSS,15,화학
003960,B,2021-06-01,26850.0,2021-07-21,25907.5,468,-491308.5645000003,-0.03905395666491917,STOP_LOSS,50,음식료·담배
108320,B,2021-05-24,106800.0,2021-07-23,125300.0,114,2052860.129999999,0.16841629317296336,MAX_HOLD,60,전기·전자
298020,B,2021-07-14,906000.0,2021-07-27,870150.0,14,-552423.7949999999,-0.04350277809657966,STOP_LOSS,13,화학
030210,B,2021-07-15,8570.0,2021-07-27,8289.0,1534,-483682.5486999992,-0.036749808898296654,STOP_LOSS,12,증권
103590,B,2021-07-19,7704.0,2021-07-27,7288.7,1701,-758069.8117650021,-0.057781586611533965,STOP_LOSS,8,전기·전자
000155,B,2021-07-13,69900.0,2021-07-30,67355.0,184,-519631.1339999996,-0.04035534028571003,STOP_LOSS,17,기타금융
108320,B,2021-07-23,125300.0,2021-07-30,120970.0,102,-492757.56299999915,-0.038510832255595547,STOP_LOSS,7,전기·전자
025820,B,2021-07-30,4320.0,2021-08-02,4290.0,3015,-143584.8524999991,-0.011011295343688023,RS_EXIT,3,금속
002380,B,2021-07-30,357000.0,2021-08-04,345225.0,36,-475342.69499999844,-0.036943407938014025,STOP_LOSS,5,화학
344820,B,2021-08-02,73000.0,2021-08-04,70490.0,178,-498737.3990000002,-0.038338041389388525,STOP_LOSS,2,비금속
010130,B,2021-08-02,550000.0,2021-08-04,529625.0,23,-519107.5562500004,-0.040989033066518986,STOP_LOSS,2,금속
001550,B,2021-08-02,30950.0,2021-08-09,29350.0,420,-723313.5,-0.0555798634478266,STOP_LOSS,7,화학
009450,B,2021-08-05,74800.0,2021-08-11,72490.0,172,-448896.8660000004,-0.034851171153173884,STOP_LOSS,6,전기·전자
012450,B,2021-08-05,56228.0,2021-08-11,54353.75,229,-480729.5696124993,-0.03729181887048854,STOP_LOSS,6,운송장비·부품
007160,B,2021-08-06,72700.0,2021-08-11,70275.0,177,-480717.17624999955,-0.037314945446848886,STOP_LOSS,5,음식료·담배
003160,B,2021-08-06,9790.0,2021-08-20,9500.0,1318,-433995.652999999,-0.03359604279389216,SOFT_STOP,14,의료·정밀기기
361610,B,2021-07-02,189000.0,2021-08-31,210000.0,67,1350931.0500000007,0.10656078842664275,MAX_HOLD,60,전기·전자
300720,B,2021-08-02,17400.0,2021-09-08,15798.675000000001,748,-1247619.9362550005,-0.0957485725467437,STOP_LOSS,37,비금속
035720,B,2021-09-01,155000.0,2021-09-08,138100.0,85,-1486279.8249999993,-0.11268102971904885,STOP_LOSS,7,IT 서비스
005070,B,2021-07-12,30572.0,2021-09-10,44797.0,414,5819884.094700001,0.45929423247525464,MAX_HOLD,60,화학
383220,B,2021-07-27,122000.0,2021-09-27,146800.0,105,2543797.1999999993,0.19835091284367234,MAX_HOLD,62,섬유·의류
138040,B,2021-07-28,23250.0,2021-09-27,33550.0,557,5667079.529999999,0.43710120458247204,MAX_HOLD,61,기타금융
145720,B,2021-09-10,90600.0,2021-09-29,76280.0,150,-2197382.4000000004,-0.161505394623997,STOP_LOSS,19,의료·정밀기기
028670,B,2021-09-01,8210.0,2021-10-01,7938.0,1623,-494785.5077999998,-0.037089940964967004,STOP_LOSS,30,운송·창고
004800,B,2021-09-10,93595.0,2021-10-01,90841.0,145,-453794.2039999999,-0.03339943668659453,STOP_LOSS,21,기타금융
005010,B,2021-09-01,3094.0,2021-10-05,2964.79,4306,-609360.2765330002,-0.04568573887282374,STOP_LOSS,34,금속
033530,B,2021-09-01,11700.0,2021-10-06,11047.5,1138,-794944.3522499986,-0.059636129988974114,STOP_LOSS,35,운송장비·부품
082640,B,2021-10-07,7800.0,2021-10-13,7489.0,1196,-409106.809799999,-0.0438037987084083,STOP_LOSS,6,보험
020560,B,2021-09-01,23500.0,2021-10-21,23150.0,567,-252495.02249999903,-0.01892791375025097,SOFT_STOP,50,운송·창고
014820,B,2021-09-01,56300.0,2021-10-29,52825.0,236,-872156.5850000009,-0.06556543012835424,STOP_LOSS,58,화학
298050,B,2021-08-31,630000.0,2021-11-01,715000.0,21,1725491.25,0.13027280532149932,MAX_HOLD,62,화학
120110,B,2021-09-01,86800.0,2021-11-01,89400.0,153,342176.8500000015,0.02573595664524978,MAX_HOLD,61,화학
336370,B,2021-09-15,31754.0,2021-11-15,49875.0,424,7605437.099600002,0.5642359195849634,MAX_HOLD,61,전기·전자
007340,B,2021-11-02,12117.0,2021-12-07,11406.7,766,-580539.3852899987,-0.06247534449025598,STOP_LOSS,35,전기·전자
316140,B,2022-02-07,15600.0,2022-02-08,15075.0,607,-356558.62875000015,-0.037611314296251634,STOP_LOSS,1,기타금융
316140,B,2022-02-10,15900.0,2022-02-11,15357.5,595,-360623.32687499933,-0.03807505802289624,STOP_LOSS,1,기타금융
001450,B,2022-04-01,31600.0,2022-05-10,30597.5,298,-336472.5822500009,-0.03569005216785516,STOP_LOSS,39,보험
047810,B,2022-06-02,52300.0,2022-06-21,51187.0,180,-238346.39699999988,-0.025289208996651928,STOP_LOSS,19,운송장비·부품
010120,B,2022-07-06,58700.0,2022-07-07,54397.5,161,-729406.8976249993,-0.07709154276670407,STOP_LOSS,1,전기·전자
017390,B,2022-07-11,244500.0,2022-07-19,238150.0,38,-278681.2650000006,-0.029960300255932736,STOP_LOSS,8,전기·가스
004690,B,2022-06-28,171000.0,2022-08-29,211000.0,55,2154949.5,0.22886487556853477,MAX_HOLD,62,전기·가스
016710,B,2022-07-01,73800.0,2022-08-30,88700.0,127,1848290.0549999997,0.19697490162735615,MAX_HOLD,60,일반서비스
017390,B,2022-10-04,300000.0,2022-10-06,292150.0,32,-289818.9600000009,-0.030154796983469102,STOP_LOSS,2,전기·가스
004360,B,2022-10-06,15450.0,2022-10-13,14980.0,629,-334601.89650000073,-0.034391420739935556,STOP_LOSS,7,운송·창고
006400,B,2022-11-01,719589.0,2022-11-03,695994.15,13,-344182.2812024988,-0.036750350786493385,STOP_LOSS,2,전기·전자
004690,B,2022-09-06,214500.0,2022-11-07,290500.0,44,3295439.4000000004,0.34876605190743937,MAX_HOLD,62,전기·가스
373220,B,2022-11-02,564000.0,2022-12-08,545300.0,17,-356272.9949999992,-0.03711553521960376,STOP_LOSS,36,전기·전자
017390,B,2022-10-11,299000.0,2022-12-12,412500.0,32,3582056.8000000007,0.373948805028064,MAX_HOLD,62,전기·가스
016710,B,2022-10-12,91400.0,2022-12-12,113000.0,105,2221961.6999999993,0.23126074598456842,MAX_HOLD,61,일반서비스
003610,B,2022-10-17,5810.0,2022-12-16,5536.5,1666,-493992.6155500002,-0.050976518999708016,STOP_LOSS,60,섬유·의류
004690,B,2022-12-19,394500.0,2022-12-23,383600.0,26,-324617.6699999999,-0.03161204918526203,STOP_LOSS,4,전기·가스
004360,B,2022-10-25,15950.0,2022-12-26,26800.0,617,6634352.657500001,0.6733696687680641,MAX_HOLD,62,운송·창고
015230,B,2022-11-01,6350.0,2023-01-02,8150.0,1560,2759101.799999999,0.2782084067888856,MAX_HOLD,62,운송장비·부품
004690,B,2022-12-29,409000.0,2023-01-02,397875.0,25,-319227.03125,-0.0311843855116738,STOP_LOSS,4,전기·가스
088350,B,2023-01-02,2775.0,2023-01-03,2687.0,3723,-369015.9417000003,-0.03567713345868471,STOP_LOSS,1,보험
007120,B,2023-02-01,2615.0,2023-02-02,2308.4,5554,-1757380.1846200004,-0.12086178523760775,STOP_LOSS,1,IT 서비스
006740,B,2023-02-16,7149.0,2023-02-20,6572.64,2058,-1242971.573004,-0.08438618962092041,STOP_LOSS,4,종이·목재
017390,B,2022-12-29,425500.0,2023-02-27,485500.0,24,1393882.7999999989,0.13633780611755927,MAX_HOLD,60,전기·가스
352820,B,2023-01-30,194900.0,2023-03-09,175020.0,74,-1525912.8560000006,-0.1056785927583997,STOP_LOSS,38,오락·문화
114090,B,2023-01-31,20350.0,2023-03-14,19928.8,715,-359925.6088999994,-0.02470831565812334,STOP_LOSS,42,오락·문화
033240,B,2023-02-01,27800.0,2023-03-14,27026.0,522,-462333.6774000004,-0.03182299707853956,STOP_LOSS,41,전기·전자
298020,B,2023-02-01,422000.0,2023-03-14,412610.0,34,-377144.9829999991,-0.026255350186148427,STOP_LOSS,41,화학
023590,B,2023-02-01,23000.0,2023-03-14,22541.0,631,-348277.89444999956,-0.023970084402936593,STOP_LOSS,41,IT 서비스
042660,B,2023-02-01,20478.0,2023-03-14,19830.33,709,-517370.89401149936,-0.035593366559016716,STOP_LOSS,41,운송장비·부품
039490,B,2023-02-03,102000.0,2023-03-14,100056.0,141,-332261.59319999814,-0.023076062528092568,STOP_LOSS,39,증권
017390,B,2023-02-27,485500.0,2023-03-14,480190.0,29,-211261.6794999987,-0.01498767766193482,STOP_LOSS,15,전기·가스
005830,B,2023-03-02,77000.0,2023-03-14,75461.0,191,-353380.55044999905,-0.024000450780303887,STOP_LOSS,12,보험
286940,B,2023-03-02,29250.0,2023-03-14,28578.0,505,-398921.01300000027,-0.026975562718258635,STOP_LOSS,12,IT 서비스
192820,B,2023-01-30,79900.0,2023-03-14,79100.0,182,-204791.86000000127,-0.01406680190121794,SOFT_STOP,43,화학
004690,B,2023-01-30,478000.0,2023-03-31,509000.0,30,868462.5,0.06049267192101468,MAX_HOLD,60,전기·가스
103140,B,2023-01-30,35950.0,2023-03-31,37100.0,405,404681.0625,0.027762579292506247,MAX_HOLD,60,금속
195870,B,2023-04-04,53700.0,2023-04-17,48600.0,262,-1389942.75,-0.09867841925919271,STOP_LOSS,13,전기·전자
030210,B,2023-03-24,5290.0,2023-04-24,4323.0,2665,-2627253.872749999,-0.18614441218685462,STOP_LOSS,31,증권
004360,B,2023-04-03,46000.0,2023-04-24,39900.0,312,-1956428.7599999998,-0.13616091494781002,STOP_LOSS,21,운송·창고
052690,B,2023-04-18,84300.0,2023-04-24,76344.0,172,-1423843.4855999984,-0.09808601247355567,STOP_LOSS,6,일반서비스
001820,B,2023-03-28,49950.0,2023-04-25,40980.0,288,-2634720.0480000004,-0.18293943946443575,STOP_LOSS,28,전기·전자
091810,B,2023-04-21,3443.0,2023-05-02,3034.0,4115,-1736158.6212499999,-0.12240055507470503,RS_EXIT,11,운송·창고
011230,B,2023-05-02,8015.0,2023-05-03,6055.6,1744,-3464423.33488,-0.2475607536672814,STOP_LOSS,1,전기·전자
042700,B,2023-03-24,16850.0,2023-05-23,26350.0,836,7860816.039999999,0.5573940117233134,MAX_HOLD,60,기계·장비
267270,B,2023-05-02,66800.0,2023-06-01,60100.0,209,-1453410.0349999983,-0.103983936437169,RS_EXIT,30,기계·장비
028050,B,2023-04-03,31900.0,2023-06-02,28450.0,450,-1606775.625,-0.11180285305127943,MAX_HOLD,60,일반서비스
145720,B,2023-04-03,143800.0,2023-06-02,173900.0,99,2912740.875,0.20436598745934528,MAX_HOLD,60,의료·정밀기기
005490,B,2023-04-03,385000.0,2023-06-02,364000.0,37,-833112.3499999996,-0.05841736548423855,MAX_HOLD,60,금속
002350,B,2023-04-03,8670.0,2023-06-02,8200.0,1656,-834889.7880000006,-0.05808320431503775,MAX_HOLD,60,화학
241560,B,2023-04-03,43750.0,2023-06-02,54900.0,328,3587576.2600000016,0.2497181384265239,MAX_HOLD,60,기계·장비
073240,B,2023-04-03,3750.0,2023-06-02,4710.0,3828,3605183.6039999984,0.2508563152374768,MAX_HOLD,60,화학
012450,B,2023-04-04,105939.0,2023-06-05,113273.0,133,914775.9683999997,0.06484971699474212,MAX_HOLD,62,운송장비·부품
004370,B,2023-06-02,445500.0,2023-06-29,389600.0,31,-1784410.9949999992,-0.12905841783632319,STOP_LOSS,27,음식료·담배
005387,B,2023-05-10,113400.0,2023-06-30,111290.0,120,-308245.8599999994,-0.02262579250792801,STOP_LOSS,51,운송장비·부품
003670,B,2023-06-02,350406.0,2023-06-30,336254.15,40,-621870.6656999998,-0.04431690210168341,STOP_LOSS,28,전기·전자
145720,B,2023-06-02,173900.0,2023-06-30,166685.0,81,-640443.1657500006,-0.0454147411328037,STOP_LOSS,28,의료·정밀기기
073240,B,2023-06-27,4950.0,2023-06-30,4808.25,2906,-469687.58977499977,-0.03261437982683549,STOP_LOSS,3,화학
