date,equity,cash,n_positions,exposure
2021-10-13,188552261.75409728,115157429.75409727,5,0.3892545828790894
2021-10-14,190907747.75409728,115157429.75409727,5,0.39679017164652636
2021-10-15,190549563.75409728,115157429.75409727,5,0.39565629285456133
2021-10-18,191227529.75409728,115157429.75409727,5,0.39779889484437647
2021-10-19,190903191.75409728,115157429.75409727,5,0.3967757757427558
2021-10-20,192137447.75409728,115157429.75409727,5,0.40065077838715296
2021-10-21,188164057.90659726,128244757.90659727,4,0.31844179311727705
2021-10-22,187667193.90659726,128244757.90659727,4,0.3166373129102936
2021-10-25,188563617.90659726,128244757.90659727,4,0.31988599216354774
2021-10-26,188340413.90659726,128244757.90659727,4,0.31907998264144694
2021-10-27,186750189.90659726,128244757.90659727,4,0.3132817804857996
2021-10-28,185833593.90659726,128244757.90659727,4,0.30989464708380443
2021-10-29,186026697.14159727,140674681.14159727,3,0.2437930506580976
2021-11-01,185730620.20159727,169283236.20159727,1,0.08855504806987423
2021-11-02,185852746.33629727,159990940.33629727,2,0.13915213258782583
2021-11-03,186092786.33629727,159990940.33629727,2,0.1402625352324517
2021-11-04,186170200.33629727,159990940.33629727,2,0.1406200345313582
2021-11-05,187013080.33629727,159990940.33629727,2,0.14449331539487661
2021-11-08,187943062.33629727,159990940.33629727,2,0.14872654330801352
2021-11-09,189537516.33629727,159990940.33629727,2,0.15588774492314955
2021-11-10,188550672.33629727,159990940.33629727,2,0.1514697966659123
2021-11-11,189245184.33629727,159990940.33629727,2,0.1545838225823167
2021-11-12,190794340.33629727,159990940.33629727,2,0.16144818523288174
2021-11-15,191446430.68629727,181075556.68629727,1,0.054171153584961
2021-11-16,191078750.68629727,181075556.68629727,1,0.05235115869279835
2021-11-17,191002150.68629727,181075556.68629727,1,0.051971111133211685
2021-11-18,190955424.68629727,181075556.68629727,1,0.05173913239820606
2021-11-19,191002150.68629727,181075556.68629727,1,0.051971111133211685
2021-11-22,190832864.68629727,181075556.68629727,1,0.05113012381824095
2021-11-23,190924784.68629727,181075556.68629727,1,0.051586953554421805
2021-11-24,190878824.68629727,181075556.68629727,1,0.05135859368429856
2021-11-25,190878824.68629727,181075556.68629727,1,0.05135859368429856
2021-11-26,190817544.68629727,181075556.68629727,1,0.05105394273894343
2021-11-29,190587744.68629727,181075556.68629727,1,0.04990975687160172
2021-11-30,190234618.68629727,181075556.68629727,1,0.04814613692949113
2021-12-01,190341858.68629727,181075556.68629727,1,0.048682418381086674
2021-12-02,190249938.68629727,181075556.68629727,1,0.0482227855806441
2021-12-03,190158018.68629727,181075556.68629727,1,0.047762708418745636
2021-12-06,189927452.68629727,181075556.68629727,1,0.04660672206571767
2021-12-07,189787313.16630727,189787313.16630727,0,0.0
2021-12-08,189787313.16630727,189787313.16630727,0,0.0
2021-12-09,189787313.16630727,189787313.16630727,0,0.0
2021-12-10,189787313.16630727,189787313.16630727,0,0.0
2021-12-13,189787313.16630727,189787313.16630727,0,0.0
2021-12-14,189787313.16630727,189787313.16630727,0,0.0
2021-12-15,189787313.16630727,189787313.16630727,0,0.0
2021-12-16,189787313.16630727,189787313.16630727,0,0.0
2021-12-17,189787313.16630727,189787313.16630727,0,0.0
2021-12-20,189787313.16630727,189787313.16630727,0,0.0
2021-12-21,189787313.16630727,189787313.16630727,0,0.0
2021-12-22,189787313.16630727,189787313.16630727,0,0.0
2021-12-23,189787313.16630727,189787313.16630727,0,0.0
2021-12-24,189787313.16630727,189787313.16630727,0,0.0
2021-12-27,189787313.16630727,189787313.16630727,0,0.0
2021-12-28,189787313.16630727,189787313.16630727,0,0.0
2021-12-29,189787313.16630727,189787313.16630727,0,0.0
2021-12-30,189787313.16630727,189787313.16630727,0,0.0
2022-01-04,189787313.16630727,189787313.16630727,0,0.0
2022-01-05,189787313.16630727,189787313.16630727,0,0.0
2022-01-06,189787313.16630727,189787313.16630727,0,0.0
2022-01-07,189787313.16630727,189787313.16630727,0,0.0
2022-01-10,189787313.16630727,189787313.16630727,0,0.0
2022-01-11,189787313.16630727,189787313.16630727,0,0.0
2022-01-12,189787313.16630727,189787313.16630727,0,0.0
2022-01-13,189787313.16630727,189787313.16630727,0,0.0
2022-01-14,189787313.16630727,189787313.16630727,0,0.0
2022-01-17,189787313.16630727,189787313.16630727,0,0.0
2022-01-18,189787313.16630727,189787313.16630727,0,0.0
2022-01-19,189787313.16630727,189787313.16630727,0,0.0
2022-01-20,189787313.16630727,189787313.16630727,0,0.0
2022-01-21,189787313.16630727,189787313.16630727,0,0.0
2022-01-24,189787313.16630727,189787313.16630727,0,0.0
2022-01-25,189787313.16630727,189787313.16630727,0,0.0
2022-01-26,189787313.16630727,189787313.16630727,0,0.0
2022-01-27,189787313.16630727,189787313.16630727,0,0.0
2022-01-28,189787313.16630727,189787313.16630727,0,0.0
2022-02-03,189787313.16630727,189787313.16630727,0,0.0
2022-02-04,189787313.16630727,189787313.16630727,0,0.0
2022-02-07,189472923.58630726,180307223.58630726,1,0.0483747219735326
2022-02-08,189430754.53755724,189430754.53755724,0,0.0
2022-02-09,189430754.53755724,189430754.53755724,0,0.0
2022-02-10,189211624.96255726,179959374.96255726,1,0.04889895111799241
2022-02-11,189070131.21068224,189070131.21068224,0,0.0
2022-02-14,189070131.21068224,189070131.21068224,0,0.0
2022-02-15,189070131.21068224,189070131.21068224,0,0.0
2022-02-16,189070131.21068224,189070131.21068224,0,0.0
2022-02-17,189070131.21068224,189070131.21068224,0,0.0
2022-02-18,189070131.21068224,189070131.21068224,0,0.0
2022-02-21,189070131.21068224,189070131.21068224,0,0.0
2022-02-22,189070131.21068224,189070131.21068224,0,0.0
2022-02-23,189070131.21068224,189070131.21068224,0,0.0
2022-02-24,189070131.21068224,189070131.21068224,0,0.0
2022-02-25,189070131.21068224,189070131.21068224,0,0.0
2022-02-28,189070131.21068224,189070131.21068224,0,0.0
2022-03-02,189070131.21068224,189070131.21068224,0,0.0
2022-03-03,189070131.21068224,189070131.21068224,0,0.0
2022-03-04,189070131.21068224,189070131.21068224,0,0.0
2022-03-07,189070131.21068224,189070131.21068224,0,0.0
2022-03-08,189070131.21068224,189070131.21068224,0,0.0
2022-03-10,189070131.21068224,189070131.21068224,0,0.0
2022-03-11,189070131.21068224,189070131.21068224,0,0.0
2022-03-14,189070131.21068224,189070131.21068224,0,0.0
2022-03-15,189070131.21068224,189070131.21068224,0,0.0
2022-03-16,189070131.21068224,189070131.21068224,0,0.0
2022-03-17,189070131.21068224,189070131.21068224,0,0.0
2022-03-18,189070131.21068224,189070131.21068224,0,0.0
2022-03-21,189070131.21068224,189070131.21068224,0,0.0
2022-03-22,189070131.21068224,189070131.21068224,0,0.0
2022-03-23,189070131.21068224,189070131.21068224,0,0.0
2022-03-24,189070131.21068224,189070131.21068224,0,0.0
2022-03-25,189070131.21068224,189070131.21068224,0,0.0
2022-03-28,189070131.21068224,189070131.21068224,0,0.0
2022-03-29,189070131.21068224,189070131.21068224,0,0.0
2022-03-30,189070131.21068224,189070131.21068224,0,0.0
2022-03-31,189070131.21068224,189070131.21068224,0,0.0
2022-04-01,189208301.89068225,179642501.89068225,1,0.0505569782319952
2022-04-04,189089101.89068225,179642501.89068225,1,0.04995845823764791
2022-04-05,189059301.89068225,179642501.89068225,1,0.049808710313788085
2022-04-06,189461601.89068225,179642501.89068225,1,0.051826332628948944
2022-04-07,189461601.89068225,179642501.89068225,1,0.051826332628948944
2022-04-08,189342401.89068225,179642501.89068225,1,0.051229412446137046
2022-04-11,189431801.89068225,179642501.89068225,1,0.051677173010523506
2022-04-12,189253001.89068225,179642501.89068225,1,0.05078122885232378
2022-04-13,189223201.89068225,179642501.89068225,1,0.05063174021088042
2022-04-14,189387101.89068225,179642501.89068225,1,0.051453345569566634
2022-04-15,189223201.89068225,179642501.89068225,1,0.05063174021088042
2022-04-18,189104001.89068225,179642501.89068225,1,0.05003331450103065
2022-04-19,189267901.89068225,179642501.89068225,1,0.05085595552044244
2022-04-20,189238101.89068225,179642501.89068225,1,0.05070649041672971
2022-04-21,189238101.89068225,179642501.89068225,1,0.05070649041672971
2022-04-22,189640401.89068225,179642501.89068225,1,0.052720305906983185
2022-04-25,189685101.89068225,179642501.89068225,1,0.052943535891330405
2022-04-26,189297701.89068225,179642501.89068225,1,0.05100537356536844
2022-04-27,189118901.89068225,179642501.89068225,1,0.050108158969100355
2022-04-28,189163601.89068225,179642501.89068225,1,0.05033262162930398
2022-04-29,189342401.89068225,179642501.89068225,1,0.051229412446137046
2022-05-02,188940101.89068225,179642501.89068225,1,0.049209246247678244
2022-05-03,188984801.89068225,179642501.89068225,1,0.04943413389085133
2022-05-04,189163601.89068225,179642501.89068225,1,0.05033262162930398
2022-05-06,189104001.89068225,179642501.89068225,1,0.05003331450103065
2022-05-10,188733658.62843224,188733658.62843224,0,0.0
2022-05-11,188733658.62843224,188733658.62843224,0,0.0
2022-05-12,188733658.62843224,188733658.62843224,0,0.0
2022-05-13,188733658.62843224,188733658.62843224,0,0.0
2022-05-16,188733658.62843224,188733658.62843224,0,0.0
2022-05-17,188733658.62843224,188733658.62843224,0,0.0
2022-05-18,188733658.62843224,188733658.62843224,0,0.0
2022-05-19,188733658.62843224,188733658.62843224,0,0.0
2022-05-20,188733658.62843224,188733658.62843224,0,0.0
2022-05-23,188733658.62843224,188733658.62843224,0,0.0
2022-05-24,188733658.62843224,188733658.62843224,0,0.0
2022-05-25,188733658.62843224,188733658.62843224,0,0.0
2022-05-26,188733658.62843224,188733658.62843224,0,0.0
2022-05-27,188733658.62843224,188733658.62843224,0,0.0
2022-05-30,188733658.62843224,188733658.62843224,0,0.0
2022-05-31,188733658.62843224,188733658.62843224,0,0.0
2022-06-02,188830832.52843225,179308832.52843225,1,0.050426087056340614
2022-06-03,188722832.52843225,179308832.52843225,1,0.04988267648315274
2022-06-07,189550832.52843225,179308832.52843225,1,0.0540329992930193
2022-06-08,189550832.52843225,179308832.52843225,1,0.0540329992930193
2022-06-09,189730832.52843225,179308832.52843225,1,0.054930449949078274
2022-06-10,189766832.52843225,179308832.52843225,1,0.05510973577763177
2022-06-13,189766832.52843225,179308832.52843225,1,0.05510973577763177
2022-06-14,189532832.52843225,179308832.52843225,1,0.053943160473087295
2022-06-15,189136832.52843225,179308832.52843225,1,0.051962380191190906
2022-06-16,189190832.52843225,179308832.52843225,1,0.052232974864228156
2022-06-17,189082832.52843225,179308832.52843225,1,0.05169163096036384
2022-06-20,189190832.52843225,179308832.52843225,1,0.052232974864228156
2022-06-21,188495312.23143226,188495312.23143226,0,0.0
2022-06-22,188495312.23143226,188495312.23143226,0,0.0
2022-06-23,188495312.23143226,188495312.23143226,0,0.0
2022-06-24,188495312.23143226,188495312.23143226,0,0.0
2022-06-27,188495312.23143226,188495312.23143226,0,0.0
2022-06-28,189089496.48143226,179079496.48143226,1,0.05293789547418324
2022-06-29,189089496.48143226,179079496.48143226,1,0.05293789547418324
2022-06-30,188979496.48143226,179079496.48143226,1,0.05238663550451729
2022-07-01,188841817.99143225,169696117.99143225,2,0.10138485322604043
2022-07-04,189233217.99143225,169696117.99143225,2,0.10324350136499061
2022-07-05,189546417.99143225,169696117.99143225,2,0.1047252710462577
2022-07-06,188187649.68643224,160234549.68643224,3,0.14853844046927026
2022-07-07,188408611.09380725,168966711.09380725,2,0.10319008184992151
2022-07-08,188565211.09380725,168966711.09380725,2,0.1039348662794971
2022-07-11,188740826.44380724,159665026.44380724,3,0.15405146066082623
2022-07-12,188975826.44380724,159665026.44380724,3,0.15510343598743667
2022-07-13,189293226.44380724,159665026.44380724,3,0.15652012782821523
2022-07-14,189155626.44380724,159665026.44380724,3,0.1559065440158124
2022-07-15,189128226.44380724,159665026.44380724,3,0.15578425576128346
2022-07-18,189086126.44380724,159665026.44380724,3,0.15559629124214666
2022-07-19,188614729.82880723,168688029.82880723,2,0.10564763429709922
2022-07-20,188792429.82880723,168688029.82880723,2,0.10648943931825137
2022-07-21,188824129.82880723,168688029.82880723,2,0.10663944284163206
2022-07-22,188798729.82880723,168688029.82880723,2,0.10651925475470797
2022-07-25,188688729.82880723,168688029.82880723,2,0.10599838166352678
2022-07-26,189084429.82880723,168688029.82880723,2,0.10786927309914644
2022-07-27,189145829.82880723,168688029.82880723,2,0.10815887412646642
2022-07-28,189365929.82880723,168688029.82880723,2,0.10919546097174647
2022-07-29,189277029.82880723,168688029.82880723,2,0.10877706617977811
2022-08-01,189732029.82880723,168688029.82880723,2,0.11091432489805611
2022-08-02,190017729.82880723,168688029.82880723,2,0.11225110424809609
2022-08-03,190138329.82880723,168688029.82880723,2,0.11281418122959727
2022-08-04,190292829.82880723,168688029.82880723,2,0.11353449323044007
2022-08-05,190174329.82880723,168688029.82880723,2,0.11298212550212072
2022-08-08,190250429.82880723,168688029.82880723,2,0.11333693185031152
2022-08-09,190265229.82880723,168688029.82880723,2,0.11340590195809434
2022-08-10,190136129.82880723,168688029.82880723,2,0.11280391590652031
2022-08-11,190601629.82880723,168688029.82880723,2,0.1149706852962493
2022-08-12,191037429.82880723,168688029.82880723,2,0.11698963925565675
2022-08-16,191496629.82880723,168688029.82880723,2,0.11910705697740094
2022-08-17,191505029.82880723,168688029.82880723,2,0.11914569565299084
2022-08-18,191409829.82880723,168688029.82880723,2,0.11870759208302877
2022-08-19,191274429.82880723,168688029.82880723,2,0.11808373978798463
2022-08-22,191280729.82880723,168688029.82880723,2,0.11811278647995568
2022-08-23,191574929.82880723,168688029.82880723,2,0.11946709321753061
2022-08-24,191835229.82880723,168688029.82880723,2,0.12066188270348695
2022-08-25,191701829.82880723,168688029.82880723,2,0.12004997563430504
2022-08-26,191585429.82880723,168688029.82880723,2,0.11951535156123387
2022-08-29,191523695.07880723,180258795.07880723,1,0.058817265379956116
2022-08-30,191490463.62380722,191490463.62380722,0,0.0
2022-08-31,191490463.62380722,191490463.62380722,0,0.0
2022-09-01,191490463.62380722,191490463.62380722,0,0.0
2022-09-02,191490463.62380722,191490463.62380722,0,0.0
2022-09-05,191490463.62380722,191490463.62380722,0,0.0
2022-09-06,191567609.92380723,182041609.92380723,1,0.049726569140726894
2022-09-07,191567609.92380723,182041609.92380723,1,0.049726569140726894
2022-09-08,191589609.92380723,182041609.92380723,1,0.04983568787366454
2022-09-13,191567609.92380723,182041609.92380723,1,0.049726569140726894
2022-09-14,191633609.92380723,182041609.92380723,1,0.05005385017697961
2022-09-15,191721609.92380723,182041609.92380723,1,0.05048987437486553
2022-09-16,191831609.92380723,182041609.92380723,1,0.05103434206640109
2022-09-19,192007609.92380723,182041609.92380723,1,0.05190419277629008
2022-09-20,192007609.92380723,182041609.92380723,1,0.05190419277629008
2022-09-21,192139609.92380723,182041609.92380723,1,0.05255553502999382
2022-09-22,192623609.92380723,182041609.92380723,1,0.05493615244873532
2022-09-23,193503609.92380723,182041609.92380723,1,0.05923403705240024
2022-09-26,193129609.92380723,182041609.92380723,1,0.05741222179434006
2022-09-27,192997609.92380723,182041609.92380723,1,0.05676754237695107
2022-09-28,192887609.92380723,182041609.92380723,1,0.05622963550787057
2022-09-29,193723609.92380723,182041609.92380723,1,0.06030240714900268
2022-09-30,193811609.92380723,182041609.92380723,1,0.0607290760580706
2022-10-04,194248569.92380723,172430569.92380723,2,0.11232000322348819
2022-10-05,194278569.92380723,172430569.92380723,2,0.11245707649880486
2022-10-06,194704965.20630723,172022565.20630723,2,0.1164962587161862
2022-10-07,194720765.20630723,172022565.20630723,2,0.11656794783006932
2022-10-11,194424162.00630724,162443562.00630724,3,0.16448881491880896
2022-10-12,194031625.45630723,152835525.45630723,4,0.21231641956881248
2022-10-13,193294649.31730723,162230149.31730723,3,0.16071060481868468
2022-10-14,193595149.31730723,162230149.31730723,3,0.16201335679434814
2022-10-17,194963577.93830723,152539557.93830723,4,0.2175997201560608
2022-10-18,196054797.93830723,152539557.93830723,4,0.22195447628725204
2022-10-19,196086277.93830723,152539557.93830723,4,0.22207938494146282
2022-10-20,196284237.93830723,152539557.93830723,4,0.2228639469958311
2022-10-21,196584597.93830723,152539557.93830723,4,0.22405132681769072
2022-10-24,196974597.93830723,152539557.93830723,4,0.225587666963621
2022-10-25,197428040.61580724,142687090.61580724,5,0.27727039091942
2022-10-26,197289790.61580724,142687090.61580724,5,0.2767639411525896
2022-10-27,197111520.61580724,142687090.61580724,5,0.27610983787233523
2022-10-28,197571690.61580724,142687090.61580724,5,0.27779587160959796
2022-10-31,197765540.61580724,142687090.61580724,5,0.2785037768890139
2022-11-01,199157518.8602572,123404283.86025722,7,0.3803684411892766
2022-11-02,199297784.66025722,113805257.66025722,8,0.4289687772783779
2022-11-03,199962930.23460472,122826490.23460472,7,0.3857536989956106
2022-11-04,200530090.23460472,122826490.23460472,7,0.3874909740931787
2022-11-07,200268523.3346047,135570783.3346047,6,0.3230549610230275
2022-11-08,199757333.3346047,135570783.3346047,6,0.32132262144531104
2022-11-09,200473923.3346047,135570783.3346047,6,0.323748540061603
2022-11-10,201131123.3346047,135570783.3346047,6,0.3259582053391749
2022-11-11,202717523.3346047,135570783.3346047,6,0.33123303252461245
2022-11-14,203953363.3346047,135570783.3346047,6,0.3352853754503275
2022-11-15,204806293.3346047,135570783.3346047,6,0.3380536255635742
2022-11-16,205928193.3346047,135570783.3346047,6,0.3416599197064725
2022-11-17,206874383.3346047,135570783.3346047,6,0.3446709972044797
2022-11-18,206001433.3346047,135570783.3346047,6,0.34189398034721763
2022-11-21,207041483.3346047,135570783.3346047,6,0.34519990317348376
2022-11-22,210437983.3346047,135570783.3346047,6,0.35576847303729475
2022-11-23,209801643.3346047,135570783.3346047,6,0.353814483147837
2022-11-24,211166593.3346047,135570783.3346047,6,0.3579913318969654
2022-11-25,214757083.3346047,135570783.3346047,6,0.36872497414496397
2022-11-28,213205023.3346047,135570783.3346047,6,0.36412950682761613
2022-11-29,213030373.3346047,135570783.3346047,6,0.3636081972139014
2022-11-30,214107793.3346047,135570783.3346047,6,0.3668106086977574
2022-12-01,215092793.3346047,135570783.3346047,6,0.369710248154587
2022-12-02,215263053.3346047,135570783.3346047,6,0.37020876906417566
2022-12-05,216304133.3346047,135570783.3346047,6,0.37323997815202237
2022-12-06,214810983.3346047,135570783.3346047,6,0.3688833725814191
2022-12-07,216167763.3346047,135570783.3346047,6,0.37284458494972
2022-12-08,213262036.53960472,144813536.53960472,5,0.32095960964570686
2022-12-09,213309296.53960472,144813536.53960472,5,0.3211100552632619
2022-12-12,213180564.78960472,169804594.78960472,3,0.20347056516530598
2022-12-13,214007134.78960472,169804594.78960472,3,0.20654703892679335
2022-12-14,213729934.78960472,169804594.78960472,3,0.20551795911620901
2022-12-15,213825774.78960472,169804594.78960472,3,0.20587405818271876
2022-12-16,209582943.55305472,179001193.55305472,2,0.1459171699831499
2022-12-19,209016998.0030547,168732398.0030547,3,0.19273360724189167
2022-12-20,208403948.0030547,168732398.0030547,3,0.19035891776588854
2022-12-21,208940398.0030547,168732398.0030547,3,0.1924376539160807
2022-12-22,208801048.0030547,168732398.0030547,3,0.19189870157842218
2022-12-23,207801375.8830547,178676575.8830547,2,0.14015691607542913
2022-12-26,207596595.8630547,195163395.8630547,1,0.05989115548022672
2022-12-27,208002195.8630547,195163395.8630547,1,0.06172434837396072
2022-12-28,208376595.8630547,195163395.8630547,1,0.06341019223043518
2022-12-29,207298293.31305468,174702893.31305468,3,0.15723911412418412
2023-01-02,207234432.70805466,186953712.70805466,2,0.09786365969679778
2023-01-03,207355902.79010466,196927902.79010466,1,0.05029034553482526
2023-01-04,207379902.79010466,196927902.79010466,1,0.050400255084403135
2023-01-05,207355902.79010466,196927902.79010466,1,0.05029034553482526
2023-01-06,207499902.79010466,196927902.79010466,1,0.05094942145921893
2023-01-09,207463902.79010466,196927902.79010466,1,0.05078473825231891
2023-01-10,207667902.79010466,196927902.79010466,1,0.05171718814368341
2023-01-11,207619902.79010466,196927902.79010466,1,0.051497953020473095
2023-01-12,207619902.79010466,196927902.79010466,1,0.051497953020473095
2023-01-13,207547902.79010466,196927902.79010466,1,0.051168910199685884
2023-01-16,207751902.79010466,196927902.79010466,1,0.05210060584107225
2023-01-17,207907902.79010466,196927902.79010466,1,0.052811845305779266
2023-01-18,208159902.79010466,196927902.79010466,1,0.05395851866497863
2023-01-19,208471902.79010466,196927902.79010466,1,0.05537436865831662
2023-01-20,208495902.79010466,196927902.79010466,1,0.05548310468069795
2023-01-25,208243902.79010466,196927902.79010466,1,0.05434012640171146
2023-01-26,208219902.79010466,196927902.79010466,1,0.05423112703775902
2023-01-27,208255902.79010466,196927902.79010466,1,0.054394616662641136
2023-01-30,207030559.01760465,138997209.01760465,5,0.32861501375849955
2023-01-31,208146876.23010466,124430226.23010466,6,0.4021998865236485
2023-02-01,209059999.73630464,51931736.73630465,11,0.7515941031196397
2023-02-02,205870615.81818464,64714768.818184644,10,0.6856532023232605
2023-02-03,206424822.51818466,50316229.51818465,11,0.7562491327139103
2023-02-06,205400267.51818466,50316229.51818465,11,0.7550332814745238
2023-02-07,205733723.51818466,50316229.51818465,11,0.7554303268431476
2023-02-08,206398330.51818466,50316229.51818465,11,0.7562178463756927
2023-02-09,206050971.51818466,50316229.51818465,11,0.7558068804652829
2023-02-10,207841921.51818466,50316229.51818465,11,0.7579110645694144
2023-02-13,207562611.51818466,50316229.51818465,11,0.7575852936607688
2023-02-14,209937516.51818466,50316229.51818465,11,0.7603275948354552
2023-02-15,207925067.51818466,50316229.51818465,11,0.7580078721687363
2023-02-16,210571303.97988465,35586667.97988465,12,0.8309994414847516
2023-02-17,209451970.97988465,35586667.97988465,12,0.8300962850175216
2023-02-20,208757097.94518065,49073257.94518065,11,0.7649265178132184
2023-02-21,209874939.94518065,49073257.94518065,11,0.7661785730206827
2023-02-22,208964295.94518065,49073257.94518065,11,0.7651596043084105
2023-02-23,209761289.94518065,49073257.94518065,11,0.7660518870855269
2023-02-24,208313243.94518065,49073257.94518065,11,0.7644256456488446
2023-02-27,207851233.12018067,46595193.12018065,11,0.7758243123184211
2023-02-28,208232677.12018067,46595193.12018065,11,0.7762349609841089
2023-03-02,211234682.13268065,17083043.132680655,13,0.919127659529175
2023-03-03,210059588.13268065,17083043.132680655,13,0.9186752517010057
2023-03-06,208552391.13268065,17083043.132680655,13,0.9180875220854579
2023-03-07,207375640.13268065,17083043.132680655,13,0.9176227105471463
2023-03-08,203567692.13268065,17083043.132680655,13,0.9160817566200715
2023-03-09,204829019.26668066,29996316.266680654,12,0.8535543626871228
2023-03-10,202687620.26668066,29996316.266680654,12,0.852007161427946
2023-03-13,202273262.26668066,29996316.266680654,12,0.8517039972038767
2023-03-14,201319610.31006914,171520610.31006914,2,0.14801836718292904
2023-03-15,201637610.31006914,171520610.31006914,2,0.14936201611240804
2023-03-16,201231860.31006914,171520610.31006914,2,0.147646848536903
2023-03-17,201159110.31006914,171520610.31006914,2,0.147338591597044
2023-03-20,201289610.31006914,171520610.31006914,2,0.14789138870179858
2023-03-21,201815360.31006914,171520610.31006914,2,0.15011122024337067
2023-03-22,201561110.31006914,171520610.31006914,2,0.14903916709819445
2023-03-23,201603860.31006914,171520610.31006914,2,0.14921961292671482
2023-03-24,204429738.19256914,143303748.19256914,4,0.2990073290727419
2023-03-27,205034548.19256914,143303748.19256914,4,0.30107511414136034
2023-03-28,205691604.75256914,128901604.75256914,5,0.37332588314614173
2023-03-29,205123704.75256914,128901604.75256914,5,0.3715908899556151
2023-03-30,205075954.75256914,128901604.75256914,5,0.3714445708269741
2023-03-31,204790633.02756914,159107733.02756914,3,0.2230712378033917
2023-04-03,203495104.69956917,58741724.69956915,10,0.7113359322019429
2023-04-04,201636429.51951915,30550054.51951915,12,0.848489409417152
2023-04-05,203550241.51951915,30550054.51951915,12,0.8499139362770562
2023-04-06,201072170.51951915,30550054.51951915,12,0.8480642326554411
2023-04-07,202771431.51951915,30550054.51951915,12,0.84933748166305
2023-04-10,203072168.51951915,30550054.51951915,12,0.849560603295657
2023-04-11,205950561.51951915,30550054.51951915,12,0.8516631647220649
2023-04-12,208721714.51951915,30550054.51951915,12,0.8536326007581632
2023-04-13,207985162.51951915,30550054.51951915,12,0.8531142599335563
2023-04-14,208424887.51951915,30550054.51951915,12,0.8534241525419649
2023-04-17,210159032.57951915,43245691.57951915,11,0.7942239691117915
2023-04-18,206829353.03951916,28729417.039519154,12,0.8610960358512083
2023-04-19,208212517.03951916,28729417.039519154,12,0.8620187803883748
2023-04-20,206232204.03951916,28729417.039519154,12,0.8606938369624664
2023-04-21,202736389.90276915,14545178.902769154,13,0.9282557072770956
2023-04-24,197196088.65191916,51536494.65191916,10,0.7386535655740676
2023-04-25,195742306.04391915,63303918.04391915,9,0.676595625527598
2023-04-26,195721259.04391915,63303918.04391915,9,0.6765608480491433
2023-04-27,198867663.04391915,63303918.04391915,9,0.6816781719311564
2023-04-28,195623616.04391915,63303918.04391915,9,0.6763994075760931
2023-05-02,203911293.47041917,33969142.47041915,11,0.8334121573538693
2023-05-03,198584907.31953916,30144465.319539156,11,0.8482036438396888
2023-05-04,197366318.31953916,30144465.319539156,11,0.8472664151806552
2023-05-08,196168499.31953916,30144465.319539156,11,0.8463338129001191
2023-05-09,195318584.31953916,30144465.319539156,11,0.8456651453595264
2023-05-10,195292115.11953914,16520816.119539157,12,0.9154045921955084
2023-05-11,193961307.11953914,16520816.119539157,12,0.9148241658870793
2023-05-12,192575249.11953914,16520816.119539157,12,0.9142111138629034
2023-05-15,195555252.11953914,16520816.119539157,12,0.9155184228473685
2023-05-16,192305066.11953914,16520816.119539157,12,0.9140905829840718
2023-05-17,193628749.11953914,16520816.119539157,12,0.914677876117767
2023-05-18,196774010.11953914,16520816.119539157,12,0.9160416758823849
2023-05-19,201978658.11953914,16520816.119539157,12,0.9182051397244086
2023-05-22,202727386.11953914,16520816.119539157,12,0.9185072306422499
2023-05-23,203363968.74953914,38484431.74953915,11,0.8107608147786683
2023-05-24,202400562.07453915,24333677.074539155,12,0.8797746566258168
2023-05-25,200582112.07453915,24333677.074539155,12,0.8786847101026815
2023-05-26,199349028.07453915,24333677.074539155,12,0.8779343079343207
2023-05-30,197360787.07453915,24333677.074539155,12,0.8767046005681522
2023-05-31,197273044.07453915,24333677.074539155,12,0.8766497613057325
2023-06-01,200005589.08453915,22938634.084539153,12,0.8853100346368653
2023-06-02,202268785.14253917,45570187.14253917,11,0.7747047963410381
2023-06-05,202707765.64098918,32517205.64098917,12,0.839585792196143
2023-06-07,201350045.64098918,32517205.64098917,12,0.8385041059341602
2023-06-08,202616145.64098918,32517205.64098917,12,0.8395132552831912
2023-06-09,205698505.64098918,32517205.64098917,12,0.8419181241027474
2023-06-12,206569065.64098918,32517205.64098917,12,0.8425843407865188
2023-06-13,207025005.64098918,32517205.64098917,12,0.8429310240069325
2023-06-14,206348665.64098918,32517205.64098917,12,0.8424162058912295
2023-06-15,207302225.64098918,32517205.64098917,12,0.8431410683583145
2023-06-16,207876225.64098918,32517205.64098917,12,0.8435741964203846
2023-06-19,206650485.64098918,32517205.64098917,12,0.8426463623343192
2023-06-20,206514565.64098918,32517205.64098917,12,0.842542798179582
2023-06-21,206616125.64098918,32517205.64098917,12,0.842620194623675
2023-06-22,206201345.64098918,32517205.64098917,12,0.8423036205709157
2023-06-23,205735725.64098918,32517205.64098917,12,0.8419467229637501
2023-06-26,205738725.64098918,32517205.64098917,12,0.8419490276335667
2023-06-27,206044463.23598915,18115963.23598917,13,0.9120774081891229
2023-06-28,203287883.23598915,18115963.23598917,13,0.9108851794429921
2023-06-29,200787934.31598917,30157934.315989166,12,0.8498020589796584
2023-06-30,204020686.05876416,70147726.05876417,9,0.6561734625352672
2023-07-03,204366028.40426415,13458508.404264161,13,0.9341450802300597
2023-07-04,206299638.40426415,13458508.404264161,13,0.9347623267381066
