timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-09 10:23:19.542,ENTRY_SIM_FILLED,028050,삼성E&A,A:BOUGHT,lane=A qty=30 fill@52279,52100,52200,2383144,2083559,52200,52279,0.0,0
2026-04-09 10:23:19.843,ENTRY_SIM_FILLED,017670,SK텔레콤,A:BOUGHT,lane=A qty=13 fill@98248,98000,98100,632009,503385,98000,98248,0.0,0
2026-04-09 10:23:19.941,ENTRY_SIM_FILLED,006110,삼아알미늄,A:BOUGHT,lane=A qty=21 fill@48974,48850,48900,568789,616749,48900,48974,0.0,0
2026-04-09 10:23:20.143,ENTRY_SIM_FILLED,000250,삼천당제약,A:BOUGHT,lane=A qty=1 fill@524786,523000,524000,87574,128855,524000,524786,0.0,0
2026-04-09 10:23:49.693,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:24:20.031,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:24:34.340,SL_HIT,024060,흥구석유,A:CLOSED,lane=A SL,20050,20100,0,0,20100,20019,-1.5018,74.9
2026-04-09 10:24:50.345,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:25:20.651,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:25:50.970,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:26:21.286,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:26:51.602,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:27:21.922,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:27:52.226,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:28:22.553,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=1,0,0,0,0,0,0,0.0,0
2026-04-09 10:28:22.637,SURGE_CANDIDATE,047040,대우건설,,rank=2 chg=3.1% vol_surge=False str=0,0,0,0,0,23250,0,0.0,0
