date,kospi,kospi_ma200,breadth,regime
2024-06-19,2797.33,2583.16,0.4655,SIDE
2024-06-20,2807.63,2584.67,0.4667,SIDE
2024-06-21,2784.26,2585.9,0.4569,SIDE
2024-06-24,2764.73,2587.13,0.4433,SIDE
2024-06-25,2774.39,2588.28,0.4581,SIDE
2024-06-26,2792.05,2589.48,0.4458,SIDE
2024-06-27,2784.06,2590.6,0.42,SIDE
2024-06-28,2797.82,2591.81,0.452,SIDE
2024-07-01,2804.31,2593.01,0.4544,SIDE
2024-07-02,2780.86,2593.99,0.415,SIDE
2024-07-03,2794.01,2595.05,0.3978,BEAR
2024-07-04,2824.94,2596.36,0.4138,SIDE
2024-07-05,2862.23,2597.93,0.4064,SIDE
2024-07-08,2857.76,2599.48,0.4224,SIDE
2024-07-09,2867.38,2601.03,0.4286,SIDE
2024-07-10,2867.99,2602.69,0.4397,SIDE
2024-07-11,2891.35,2604.47,0.4433,SIDE
2024-07-12,2857.0,2605.89,0.4502,SIDE
2024-07-15,2860.92,2607.19,0.4625,SIDE
2024-07-16,2866.09,2608.65,0.4539,SIDE
2024-07-17,2843.29,2610.07,0.4588,SIDE
2024-07-18,2824.35,2611.39,0.444,SIDE
2024-07-19,2795.46,2612.79,0.4256,SIDE
2024-07-22,2763.51,2614.07,0.4121,SIDE
2024-07-23,2774.29,2615.46,0.4084,SIDE
2024-07-24,2758.71,2616.94,0.4084,SIDE
2024-07-25,2710.65,2618.17,0.3825,BEAR
2024-07-26,2731.9,2619.8,0.4042,SIDE
2024-07-29,2765.53,2621.61,0.4226,SIDE
2024-07-30,2738.19,2623.26,0.4042,SIDE
2024-07-31,2770.69,2625.1,0.4226,SIDE
2024-08-01,2777.68,2626.73,0.4435,SIDE
2024-08-02,2676.19,2627.72,0.3808,BEAR
2024-08-05,2441.55,2627.64,0.1966,BEAR
2024-08-06,2522.15,2628.07,0.2715,BEAR
2024-08-07,2568.41,2628.61,0.2973,BEAR
2024-08-08,2556.73,2629.08,0.3145,BEAR
2024-08-09,2588.43,2629.95,0.3428,BEAR
2024-08-12,2618.3,2631.16,0.3587,BEAR
2024-08-13,2621.5,2632.49,0.3489,BEAR
2024-08-14,2644.5,2633.79,0.3661,BEAR
2024-08-16,2697.23,2635.46,0.3698,BEAR
2024-08-19,2674.36,2637.34,0.3649,BEAR
2024-08-20,2696.63,2639.31,0.3821,BEAR
2024-08-21,2701.13,2641.26,0.3808,BEAR
2024-08-22,2707.67,2643.41,0.3673,BEAR
2024-08-23,2701.69,2645.41,0.3747,BEAR
2024-08-26,2698.01,2647.18,0.3673,BEAR
2024-08-27,2689.25,2648.79,0.3747,BEAR
2024-08-28,2689.83,2649.73,0.3612,BEAR
2024-08-29,2662.28,2650.82,0.3403,BEAR
2024-08-30,2674.31,2652.08,0.355,BEAR
2024-09-02,2681.0,2653.35,0.3428,BEAR
2024-09-03,2664.63,2654.63,0.3501,BEAR
2024-09-04,2580.8,2655.51,0.2973,BEAR
2024-09-05,2575.5,2656.22,0.2924,BEAR
2024-09-06,2544.28,2656.51,0.2715,BEAR
2024-09-09,2535.93,2656.75,0.2663,BEAR
2024-09-10,2523.43,2657.02,0.2724,BEAR
2024-09-11,2513.37,2657.13,0.261,BEAR
2024-09-12,2572.09,2657.44,0.288,BEAR
2024-09-13,2575.41,2657.75,0.315,BEAR
2024-09-19,2580.8,2658.08,0.3211,BEAR
2024-09-20,2593.37,2658.57,0.337,BEAR
2024-09-23,2602.01,2659.1,0.3235,BEAR
2024-09-24,2631.68,2659.65,0.3444,BEAR
2024-09-25,2596.32,2660.03,0.3333,BEAR
2024-09-26,2671.57,2660.71,0.364,BEAR
2024-09-27,2649.78,2661.44,0.3713,BEAR
2024-09-30,2593.27,2661.83,0.3395,BEAR
2024-10-02,2561.69,2662.16,0.3088,BEAR
2024-10-04,2569.71,2662.54,0.3174,BEAR
2024-10-07,2610.38,2663.13,0.3248,BEAR
2024-10-08,2594.36,2663.51,0.3211,BEAR
2024-10-10,2599.16,2663.88,0.3235,BEAR
2024-10-11,2596.91,2664.19,0.3235,BEAR
2024-10-14,2623.29,2664.75,0.326,BEAR
2024-10-15,2633.45,2665.2,0.3358,BEAR
2024-10-16,2610.36,2665.43,0.3297,BEAR
2024-10-17,2609.3,2665.64,0.326,BEAR
2024-10-18,2593.82,2665.77,0.315,BEAR
2024-10-21,2604.92,2665.72,0.3272,BEAR
2024-10-22,2570.7,2665.58,0.3109,BEAR
2024-10-23,2599.62,2665.58,0.2938,BEAR
2024-10-24,2581.03,2665.47,0.2999,BEAR
2024-10-25,2583.27,2665.32,0.2864,BEAR
2024-10-28,2612.43,2665.1,0.295,BEAR
2024-10-29,2617.8,2664.84,0.2962,BEAR
2024-10-30,2593.79,2664.78,0.3035,BEAR
2024-10-31,2556.15,2664.62,0.3011,BEAR
2024-11-01,2542.36,2664.44,0.2815,BEAR
2024-11-04,2588.97,2664.55,0.2974,BEAR
2024-11-05,2576.88,2664.63,0.306,BEAR
2024-11-06,2563.51,2664.73,0.306,BEAR
2024-11-07,2564.63,2664.86,0.3011,BEAR
2024-11-08,2561.15,2665.04,0.2938,BEAR
2024-11-11,2531.66,2665.07,0.2742,BEAR
2024-11-12,2482.57,2664.99,0.2436,BEAR
2024-11-13,2417.08,2664.9,0.2105,BEAR
2024-11-14,2418.86,2664.79,0.224,BEAR
2024-11-15,2416.86,2664.51,0.2277,BEAR
2024-11-18,2469.07,2664.53,0.2411,BEAR
2024-11-19,2471.95,2664.5,0.2338,BEAR
2024-11-20,2482.29,2664.56,0.2424,BEAR
2024-11-21,2480.63,2664.62,0.2436,BEAR
2024-11-22,2501.24,2664.73,0.2472,BEAR
2024-11-25,2534.34,2664.9,0.2546,BEAR
2024-11-26,2520.36,2665.0,0.257,BEAR
2024-11-27,2503.06,2665.03,0.2583,BEAR
2024-11-28,2504.67,2664.85,0.2656,BEAR
2024-11-29,2455.91,2664.05,0.2472,BEAR
2024-12-02,2454.48,2663.36,0.2289,BEAR
2024-12-03,2500.1,2662.98,0.2681,BEAR
2024-12-04,2464.0,2662.26,0.2411,BEAR
2024-12-05,2441.85,2661.36,0.2056,BEAR
2024-12-06,2428.16,2660.26,0.2007,BEAR
2024-12-09,2360.58,2658.96,0.1763,BEAR
2024-12-10,2417.84,2657.98,0.2203,BEAR
2024-12-11,2442.51,2656.95,0.2509,BEAR
2024-12-12,2482.12,2655.96,0.2729,BEAR
2024-12-13,2494.46,2655.14,0.2876,BEAR
2024-12-16,2488.97,2654.32,0.2803,BEAR
2024-12-17,2456.81,2653.28,0.2827,BEAR
2024-12-18,2484.43,2652.36,0.284,BEAR
2024-12-19,2435.93,2651.31,0.2751,BEAR
2024-12-20,2404.15,2650.2,0.2592,BEAR
2024-12-23,2442.01,2649.15,0.2763,BEAR
2024-12-24,2440.52,2648.14,0.2787,BEAR
2024-12-26,2429.67,2646.92,0.2763,BEAR
2024-12-27,2404.77,2645.7,0.2225,BEAR
2024-12-30,2399.49,2644.49,0.2262,BEAR
2025-01-02,2398.94,2643.24,0.2213,BEAR
2025-01-03,2441.92,2642.05,0.2384,BEAR
2025-01-06,2488.64,2641.2,0.2494,BEAR
2025-01-07,2492.1,2640.25,0.2531,BEAR
2025-01-08,2521.05,2639.38,0.2579,BEAR
2025-01-09,2521.9,2638.4,0.2555,BEAR
2025-01-10,2515.78,2637.64,0.2616,BEAR
2025-01-13,2489.56,2636.66,0.2555,BEAR
2025-01-14,2497.4,2635.87,0.2604,BEAR
2025-01-15,2496.81,2634.9,0.2579,BEAR
2025-01-16,2527.49,2633.77,0.2726,BEAR
2025-01-17,2523.55,2632.64,0.2824,BEAR
2025-01-20,2520.05,2631.55,0.2787,BEAR
2025-01-21,2518.03,2630.36,0.2836,BEAR
2025-01-22,2547.06,2629.32,0.2922,BEAR
2025-01-23,2515.49,2628.17,0.2784,BEAR
2025-01-24,2536.8,2627.12,0.2857,BEAR
2025-01-31,2517.37,2625.96,0.2747,BEAR
2025-02-03,2453.95,2624.47,0.254,BEAR
2025-02-04,2481.69,2623.34,0.2747,BEAR
2025-02-05,2509.27,2622.18,0.2772,BEAR
2025-02-06,2536.75,2621.29,0.2882,BEAR
2025-02-07,2521.92,2620.31,0.2833,BEAR
2025-02-10,2521.27,2619.39,0.2833,BEAR
2025-02-11,2539.05,2618.55,0.2857,BEAR
2025-02-12,2548.39,2617.89,0.2882,BEAR
2025-02-13,2583.17,2617.45,0.3101,BEAR
2025-02-14,2591.05,2617.36,0.3199,BEAR
2025-02-17,2610.42,2617.49,0.3321,BEAR
2025-02-18,2626.81,2617.45,0.3443,BEAR
2025-02-19,2671.52,2617.85,0.3504,BEAR
2025-02-20,2654.06,2617.97,0.359,BEAR
2025-02-21,2654.58,2618.13,0.3687,BEAR
2025-02-24,2645.27,2617.98,0.3626,BEAR
2025-02-25,2630.29,2617.98,0.3553,BEAR
2025-02-26,2641.09,2617.91,0.3773,BEAR
2025-02-27,2621.75,2617.58,0.3687,BEAR
2025-02-28,2532.78,2616.78,0.3223,BEAR
2025-03-04,2528.92,2616.01,0.3175,BEAR
2025-03-05,2558.13,2615.42,0.3565,BEAR
2025-03-06,2576.16,2614.63,0.3598,BEAR
2025-03-07,2563.48,2613.72,0.3561,BEAR
2025-03-10,2570.39,2613.01,0.3524,BEAR
2025-03-11,2537.6,2612.06,0.3305,BEAR
2025-03-12,2574.82,2611.3,0.3329,BEAR
2025-03-13,2573.64,2610.51,0.3354,BEAR
2025-03-14,2566.36,2609.58,0.35,BEAR
2025-03-17,2610.69,2609.01,0.3524,BEAR
2025-03-18,2612.34,2608.36,0.35,BEAR
2025-03-19,2628.62,2607.88,0.3646,BEAR
2025-03-20,2637.1,2607.45,0.3524,BEAR
2025-03-21,2643.13,2607.06,0.3415,BEAR
2025-03-24,2632.07,2606.78,0.3476,BEAR
2025-03-25,2615.81,2606.24,0.3378,BEAR
2025-03-26,2643.94,2605.85,0.3341,BEAR
2025-03-27,2607.15,2605.5,0.3183,BEAR
2025-03-28,2557.98,2605.11,0.2854,BEAR
2025-03-31,2481.12,2604.34,0.2366,BEAR
2025-04-01,2521.39,2603.53,0.272,BEAR
2025-04-02,2505.86,2602.75,0.2646,BEAR
2025-04-03,2486.7,2601.73,0.2524,BEAR
2025-04-04,2465.42,2600.45,0.2707,BEAR
2025-04-07,2328.2,2598.58,0.2146,BEAR
2025-04-08,2334.23,2596.73,0.2171,BEAR
2025-04-09,2293.7,2594.56,0.1915,BEAR
2025-04-10,2445.06,2593.01,0.2659,BEAR
2025-04-11,2432.72,2591.38,0.2841,BEAR
2025-04-14,2455.89,2589.94,0.2963,BEAR
2025-04-15,2477.41,2588.5,0.3244,BEAR
2025-04-16,2447.43,2586.75,0.3183,BEAR
2025-04-17,2470.41,2585.07,0.3427,BEAR
2025-04-18,2483.42,2583.56,0.3598,BEAR
2025-04-21,2488.42,2582.18,0.378,BEAR
2025-04-22,2486.64,2580.74,0.3854,BEAR
2025-04-23,2525.56,2579.41,0.4061,BEAR
2025-04-24,2522.33,2578.1,0.4073,BEAR
2025-04-25,2546.3,2576.85,0.4324,BEAR
2025-04-28,2548.86,2575.57,0.4202,BEAR
2025-04-29,2565.42,2574.49,0.4531,BEAR
2025-04-30,2556.61,2573.3,0.4446,BEAR
2025-05-02,2559.79,2571.98,0.4409,BEAR
2025-05-07,2573.8,2570.54,0.4434,SIDE
2025-05-08,2579.48,2569.14,0.4665,SIDE
2025-05-09,2577.27,2567.69,0.4482,SIDE
2025-05-12,2607.33,2566.39,0.4805,SIDE
2025-05-13,2608.42,2564.98,0.4903,SIDE
2025-05-14,2640.57,2563.89,0.5268,SIDE
2025-05-15,2621.36,2562.7,0.5146,SIDE
2025-05-16,2626.87,2561.5,0.4976,SIDE
2025-05-19,2603.42,2560.3,0.4745,SIDE
2025-05-20,2601.8,2559.19,0.4988,SIDE
2025-05-21,2625.58,2558.34,0.5073,SIDE
2025-05-22,2593.67,2557.49,0.483,SIDE
2025-05-23,2592.09,2556.58,0.5,SIDE
2025-05-26,2644.4,2556.01,0.5328,SIDE
2025-05-27,2637.22,2555.64,0.5304,SIDE
2025-05-28,2670.15,2555.33,0.5607,SIDE
2025-05-29,2720.64,2555.11,0.6032,BULL
2025-05-30,2697.67,2554.9,0.6056,BULL
2025-06-02,2698.97,2554.55,0.6019,BULL
2025-06-04,2770.84,2554.51,0.6408,BULL
2025-06-05,2812.05,2555.19,0.6675,BULL
2025-06-09,2855.77,2557.26,0.6954,BULL
2025-06-10,2871.85,2559.01,0.6905,BULL
2025-06-11,2907.04,2560.7,0.7087,BULL
2025-06-12,2920.03,2562.52,0.71,BULL
2025-06-13,2894.62,2564.05,0.6772,BULL
2025-06-16,2946.66,2565.69,0.682,BULL
2025-06-17,2950.3,2567.34,0.6748,BULL
2025-06-18,2972.19,2568.97,0.6796,BULL
2025-06-19,2977.74,2570.38,0.6836,BULL
2025-06-20,3021.84,2572.11,0.6945,BULL
2025-06-23,3014.47,2573.7,0.6739,BULL
2025-06-24,3103.64,2575.72,0.7164,BULL
2025-06-25,3108.25,2577.72,0.7139,BULL
2025-06-26,3079.56,2579.61,0.697,BULL
2025-06-27,3055.94,2581.4,0.6752,BULL
2025-06-30,3071.7,2583.31,0.6921,BULL
2025-07-01,3089.65,2585.31,0.7176,BULL
2025-07-02,3075.06,2587.37,0.7333,BULL
2025-07-03,3116.27,2589.58,0.7503,BULL
2025-07-04,3054.28,2591.45,0.7382,BULL
2025-07-07,3059.47,2593.42,0.7309,BULL
2025-07-08,3114.95,2596.09,0.7358,BULL
2025-07-09,3133.74,2598.89,0.7588,BULL
2025-07-10,3183.23,2602.08,0.7661,BULL
2025-07-11,3175.77,2605.28,0.7709,BULL
2025-07-14,3202.03,2608.67,0.7661,BULL
2025-07-15,3215.28,2612.18,0.7661,BULL
2025-07-16,3186.38,2615.25,0.7455,BULL
2025-07-17,3192.29,2618.34,0.7564,BULL
2025-07-18,3188.07,2621.37,0.7612,BULL
2025-07-21,3210.81,2624.46,0.7612,BULL
2025-07-22,3169.94,2627.3,0.743,BULL
2025-07-23,3183.77,2630.06,0.7491,BULL
2025-07-24,3190.45,2633.03,0.7321,BULL
2025-07-25,3196.05,2635.66,0.7312,BULL
2025-07-28,3209.52,2638.45,0.6998,BULL
2025-07-29,3230.57,2641.64,0.6973,BULL
2025-07-30,3254.47,2645.1,0.7119,BULL
2025-07-31,3245.44,2648.48,0.6937,BULL
2025-08-01,3119.41,2651.03,0.6259,BULL
2025-08-04,3147.75,2653.79,0.6513,BULL
2025-08-05,3198.0,2656.79,0.6634,BULL
2025-08-06,3198.14,2659.8,0.6877,BULL
2025-08-07,3227.68,2662.82,0.6816,BULL
2025-08-08,3210.01,2665.7,0.6998,BULL
2025-08-11,3206.77,2668.68,0.6937,BULL
2025-08-12,3189.91,2671.59,0.6864,BULL
2025-08-13,3224.37,2674.74,0.6852,BULL
2025-08-14,3225.66,2677.84,0.6925,BULL
2025-08-18,3177.28,2680.87,0.6453,BULL
2025-08-19,3151.56,2683.63,0.6356,BULL
2025-08-20,3130.09,2686.38,0.6077,BULL
2025-08-21,3141.74,2689.17,0.6186,BULL
2025-08-22,3168.73,2691.95,0.6259,BULL
2025-08-25,3209.86,2694.91,0.6465,BULL
2025-08-26,3179.36,2697.84,0.6368,BULL
2025-08-27,3187.16,2701.0,0.6308,BULL
2025-08-28,3196.32,2704.27,0.6283,BULL
2025-08-29,3186.01,2707.25,0.6162,BULL
2025-09-01,3142.93,2710.08,0.5913,SIDE
2025-09-02,3172.35,2713.13,0.5961,SIDE
2025-09-03,3184.42,2716.22,0.6094,BULL
2025-09-04,3200.83,2719.42,0.6227,BULL
2025-09-05,3205.12,2722.79,0.6324,BULL
2025-09-08,3219.59,2726.48,0.6469,BULL
2025-09-09,3260.05,2730.69,0.6554,BULL
2025-09-10,3314.53,2735.17,0.6626,BULL
2025-09-11,3344.2,2739.81,0.6759,BULL
2025-09-12,3395.54,2744.44,0.6856,BULL
2025-09-15,3407.31,2749.11,0.6808,BULL
2025-09-16,3449.62,2753.95,0.6699,BULL
2025-09-17,3413.4,2758.62,0.6626,BULL
2025-09-18,3461.3,2763.42,0.6917,BULL
2025-09-19,3445.24,2767.97,0.6651,BULL
2025-09-22,3468.65,2772.71,0.6566,BULL
2025-09-23,3486.19,2777.63,0.6481,BULL
2025-09-24,3472.14,2782.46,0.6208,BULL
2025-09-25,3471.11,2787.54,0.6171,BULL
2025-09-26,3386.05,2792.2,0.5676,SIDE
2025-09-29,3431.21,2796.85,0.5809,SIDE
2025-09-30,3424.6,2801.66,0.5773,SIDE
2025-10-01,3455.83,2806.73,0.5773,SIDE
2025-10-02,3549.21,2812.33,0.587,SIDE
2025-10-10,3610.6,2818.58,0.5604,SIDE
2025-10-13,3584.55,2824.42,0.5531,SIDE
2025-10-14,3561.81,2830.01,0.5459,SIDE
2025-10-15,3657.28,2835.89,0.5906,SIDE
2025-10-16,3748.37,2842.16,0.5971,SIDE
2025-10-17,3748.89,2848.46,0.5754,SIDE
2025-10-20,3814.69,2855.25,0.5995,SIDE
2025-10-21,3823.84,2861.94,0.5899,SIDE
2025-10-22,3883.68,2869.18,0.6224,BULL
2025-10-23,3845.56,2876.39,0.6072,BULL
2025-10-24,3941.59,2883.89,0.6072,BULL
2025-10-27,4042.83,2891.9,0.6241,BULL
2025-10-28,4010.41,2899.8,0.6253,BULL
2025-10-29,4081.15,2908.18,0.5988,SIDE
2025-10-30,4086.89,2916.62,0.5675,SIDE
2025-10-31,4107.5,2925.16,0.5614,SIDE
2025-11-03,4221.87,2934.06,0.5241,SIDE
2025-11-04,4121.74,2942.23,0.5337,SIDE
2025-11-05,4004.42,2949.79,0.5,SIDE
2025-11-06,4026.45,2957.32,0.5253,SIDE
2025-11-07,3953.76,2964.48,0.4916,SIDE
2025-11-10,4073.24,2972.26,0.5446,SIDE
2025-11-11,4106.39,2980.35,0.5301,SIDE
2025-11-12,4150.39,2988.61,0.5747,SIDE
2025-11-13,4170.63,2996.98,0.5855,SIDE
2025-11-14,4011.57,3004.4,0.5542,SIDE
2025-11-17,4089.25,3012.23,0.5506,SIDE
2025-11-18,3953.62,3019.4,0.5048,SIDE
2025-11-19,3929.51,3026.46,0.5145,SIDE
2025-11-20,4004.85,3033.75,0.5482,SIDE
2025-11-21,3853.26,3040.43,0.512,SIDE
2025-11-24,3846.06,3046.98,0.4964,SIDE
2025-11-25,3857.78,3053.68,0.4831,SIDE
2025-11-26,3960.87,3061.22,0.5289,SIDE
2025-11-27,3986.91,3068.74,0.5235,SIDE
2025-11-28,3926.59,3075.83,0.5584,SIDE
2025-12-01,3920.37,3082.75,0.5415,SIDE
2025-12-02,3994.93,3090.11,0.568,SIDE
2025-12-03,4036.3,3097.69,0.5981,SIDE
2025-12-04,4028.51,3105.14,0.5909,SIDE
2025-12-05,4100.05,3112.89,0.6101,BULL
2025-12-08,4154.85,3120.75,0.5981,SIDE
2025-12-09,4143.55,3128.52,0.5957,SIDE
2025-12-10,4135.0,3136.14,0.5812,SIDE
2025-12-11,4110.62,3143.56,0.6137,BULL
2025-12-12,4167.16,3151.04,0.6354,BULL
2025-12-15,4090.59,3158.22,0.6258,BULL
2025-12-16,3999.13,3164.94,0.6149,BULL
2025-12-17,4056.41,3172.0,0.6197,BULL
2025-12-18,3994.51,3178.82,0.5981,SIDE
2025-12-19,4020.55,3185.72,0.6125,BULL
2025-12-22,4105.93,3193.14,0.6245,BULL
2025-12-23,4117.32,3201.06,0.6017,BULL
2025-12-24,4108.62,3208.96,0.5969,SIDE
2025-12-26,4129.68,3216.81,0.58,SIDE
2025-12-29,4220.56,3225.04,0.5271,SIDE
2025-12-30,4214.17,3233.29,0.5247,SIDE
2026-01-02,4309.63,3241.99,0.497,SIDE
2026-01-05,4457.52,3251.59,0.4994,SIDE
2026-01-06,4525.48,3261.34,0.5078,SIDE
2026-01-07,4551.06,3271.23,0.4705,SIDE
2026-01-08,4552.37,3281.16,0.4284,SIDE
2026-01-09,4586.32,3291.03,0.4416,SIDE
2026-01-12,4624.79,3301.1,0.4705,SIDE
2026-01-13,4692.64,3311.42,0.4693,SIDE
2026-01-14,4723.1,3321.85,0.4826,SIDE
2026-01-15,4797.55,3332.62,0.4982,SIDE
2026-01-16,4840.74,3343.66,0.4982,SIDE
2026-01-19,4904.66,3355.11,0.4994,SIDE
2026-01-20,4885.75,3366.32,0.5403,SIDE
2026-01-21,4909.93,3377.83,0.4982,SIDE
2026-01-22,4952.53,3389.8,0.5174,SIDE
2026-01-23,4990.07,3402.35,0.5548,SIDE
2026-01-26,4949.59,3414.49,0.5704,SIDE
2026-01-27,5084.85,3427.38,0.568,SIDE
2026-01-28,5170.81,3440.8,0.568,SIDE
2026-01-29,5221.25,3454.58,0.5872,SIDE
2026-01-30,5224.36,3469.06,0.5656,SIDE
2026-02-02,4949.67,3482.14,0.5235,SIDE
2026-02-03,5288.08,3497.11,0.5668,SIDE
2026-02-04,5371.1,3511.74,0.6089,BULL
2026-02-05,5163.57,3525.4,0.6005,BULL
2026-02-06,5089.14,3538.56,0.5704,SIDE
2026-02-09,5298.04,3552.67,0.6197,BULL
2026-02-10,5301.69,3566.94,0.6426,BULL
2026-02-11,5354.49,3581.36,0.651,BULL
2026-02-12,5522.27,3596.55,0.6739,BULL
2026-02-13,5507.01,3611.65,0.657,BULL
2026-02-19,5677.25,3627.6,0.6919,BULL
2026-02-20,5808.53,3644.01,0.7064,BULL
2026-02-23,5846.09,3660.63,0.7292,BULL
2026-02-24,5969.64,3677.75,0.7268,BULL
2026-02-25,6083.86,3695.42,0.7316,BULL
2026-02-26,6307.27,3714.13,0.6992,BULL
2026-02-27,6244.13,3732.57,0.6775,BULL
2026-03-03,5791.91,3748.73,0.627,BULL
2026-03-04,5093.54,3761.33,0.3995,BEAR
2026-03-05,5583.9,3776.35,0.5379,SIDE
2026-03-06,5584.87,3791.39,0.5451,SIDE
2026-03-09,5251.87,3804.61,0.4573,SIDE
2026-03-10,5251.87,3817.83,0.5102,SIDE
2026-03-11,5310.47,3831.18,0.5499,SIDE
2026-03-12,5270.88,3844.43,0.5644,SIDE
2026-03-13,5165.71,3857.12,0.5572,SIDE
2026-03-16,5257.26,3870.39,0.5355,SIDE
2026-03-17,5361.79,3884.19,0.5511,SIDE
2026-03-18,5661.76,3899.37,0.5596,SIDE
2026-03-19,5495.77,3913.88,0.5427,SIDE
2026-03-20,5490.07,3928.37,0.6053,BULL
