snapshot_time,rank,code,name,price,change_pct
12:43:54,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3895,30.92
12:43:54,6,047040,대우건설,22150,27.67
12:43:54,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
12:43:54,8,006360,GS건설,36300,26.04
12:43:54,9,064850,에프앤가이드,22900,24.46
12:43:54,10,067170,오텍,2305,24.12
12:43:54,11,251370,와이엠티,17710,23.67
12:43:54,12,321370,센서뷰,3405,23.37
12:43:54,13,036170,에이치엠넥스,4805,23.36
12:43:54,14,006490,인스코비,576,23.34
12:43:54,15,375500,DL이앤씨,92800,22.75
12:43:54,16,288980,모아데이타,1427,21.86
12:43:54,17,031310,아이즈비전,2040,21.72
12:43:54,18,000155,두산우,548000,21.37
12:43:54,19,017550,수산세보틱스,2515,20.91
12:43:54,20,033160,엠케이전자,19550,20.31
12:54:02,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
12:54:02,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3860,31.97
12:54:02,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
12:54:02,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3890,30.98
12:54:02,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3840,29.08
12:54:02,6,047040,대우건설,22300,28.53
12:54:02,7,006360,GS건설,36550,26.91
12:54:02,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
12:54:02,9,064850,에프앤가이드,23150,25.82
12:54:02,10,251370,와이엠티,18000,25.7
12:54:02,11,036170,에이치엠넥스,4835,24.13
12:54:02,12,006490,인스코비,578,23.77
12:54:02,13,017550,수산세보틱스,2565,23.32
12:54:02,14,067170,오텍,2290,23.32
12:54:02,15,375500,DL이앤씨,92800,22.75
12:54:02,16,031310,아이즈비전,2045,22.02
12:54:02,17,288980,모아데이타,1424,21.61
12:54:02,18,038500,삼표시멘트,17590,21.31
12:54:02,19,000155,두산우,547000,21.15
12:54:02,20,033160,엠케이전자,19680,21.11
13:04:09,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2995,33.41
13:04:09,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3880,31.53
13:04:09,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3900,31.31
13:04:09,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
13:04:09,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3860,29.75
13:04:09,6,047040,대우건설,22250,28.24
13:04:09,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3955,26.76
13:04:09,8,064850,에프앤가이드,23150,25.82
13:04:09,9,251370,와이엠티,18000,25.7
13:04:09,10,006360,GS건설,36150,25.52
13:04:09,11,017550,수산세보틱스,2605,25.24
13:04:09,12,036170,에이치엠넥스,4855,24.65
13:04:09,13,067170,오텍,2310,24.39
13:04:09,14,288980,모아데이타,1436,22.63
13:04:09,15,031310,아이즈비전,2045,22.02
13:04:09,16,375500,DL이앤씨,91800,21.43
13:04:09,17,000155,두산우,546000,20.93
13:04:09,18,038500,삼표시멘트,17520,20.83
13:04:09,19,002995,금호건설우,17320,20.78
13:04:09,20,006490,인스코비,564,20.77
13:14:16,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2985,32.96
13:14:16,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3860,31.97
13:14:16,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3880,31.53
13:14:16,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3905,31.48
13:14:16,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3865,29.92
13:14:16,6,047040,대우건설,22500,29.68
13:14:16,7,017550,수산세보틱스,2640,26.92
13:14:16,8,006360,GS건설,36550,26.91
13:14:16,9,251370,와이엠티,18120,26.54
13:14:16,10,036170,에이치엠넥스,4925,26.44
13:14:16,11,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
13:14:16,12,288980,모아데이타,1455,24.25
13:14:16,13,375500,DL이앤씨,93700,23.94
13:14:16,14,006490,인스코비,578,23.77
13:14:16,15,031310,아이즈비전,2070,23.51
13:14:16,16,064850,에프앤가이드,22700,23.37
13:14:16,17,033160,엠케이전자,19990,23.02
13:14:16,18,067170,오텍,2277,22.62
13:14:16,19,000720,현대건설,188700,21.04
13:14:16,20,000155,두산우,546000,20.93
13:24:23,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2985,32.96
13:24:23,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3860,31.97
13:24:23,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3900,31.31
13:24:23,4,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3870,31.19
13:24:23,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3855,29.58
13:24:23,6,047040,대우건설,22250,28.24
13:24:23,7,017550,수산세보틱스,2640,26.92
13:24:23,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3950,26.6
13:24:23,9,036170,에이치엠넥스,4930,26.57
13:24:23,10,251370,와이엠티,18050,26.05
13:24:23,11,006360,GS건설,35850,24.48
13:24:23,12,288980,모아데이타,1454,24.17
13:24:23,13,079900,전진건설로봇,71900,23.97
13:24:23,14,006490,인스코비,577,23.55
13:24:23,15,067170,오텍,2280,22.78
13:24:23,16,031310,아이즈비전,2055,22.61
13:24:23,17,033160,엠케이전자,19890,22.4
13:24:23,18,375500,DL이앤씨,91700,21.3
13:24:23,19,243880,TIGER 200IT레버리지,202345,21.28
13:24:23,20,700028,하나 레버리지 반도체 ETN,162640,21.11
13:34:31,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3010,34.08
13:34:31,2,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3925,32.15
13:34:31,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3860,31.97
13:34:31,4,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3885,31.69
13:34:31,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3885,30.59
13:34:31,6,047040,대우건설,22450,29.39
13:34:31,7,002995,금호건설우,18500,29.01
13:34:31,8,039610,화성밸브,9730,27.02
13:34:31,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3960,26.92
13:34:31,10,006360,GS건설,36450,26.56
13:34:31,11,006490,인스코비,590,26.34
13:34:31,12,005965,동부건설우,23400,25.81
13:34:31,13,036170,에이치엠넥스,4895,25.67
13:34:31,14,251370,와이엠티,17870,24.79
13:34:31,15,031310,아이즈비전,2070,23.51
13:34:31,16,375500,DL이앤씨,93100,23.15
13:34:31,17,288980,모아데이타,1436,22.63
13:34:31,18,033160,엠케이전자,19920,22.58
13:34:31,19,079900,전진건설로봇,71000,22.41
13:34:31,20,700028,하나 레버리지 반도체 ETN,164220,22.28
13:44:38,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
13:44:38,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
13:44:38,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
13:44:38,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
13:44:38,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3870,30.08
13:44:38,6,002995,금호건설우,18500,29.01
13:44:38,7,006360,GS건설,36950,28.3
13:44:38,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3940,26.28
13:44:38,9,036170,에이치엠넥스,4915,26.19
13:44:38,10,005965,동부건설우,23400,25.81
13:44:38,11,375500,DL이앤씨,94500,25.0
13:44:38,12,006490,인스코비,581,24.41
13:44:38,13,031310,아이즈비전,2080,24.11
13:44:38,14,251370,와이엠티,17760,24.02
13:44:38,15,033160,엠케이전자,20150,24.0
13:44:38,16,352910,오비고,5930,23.54
13:44:38,17,079900,전진건설로봇,71600,23.45
13:44:38,18,067170,오텍,2290,23.32
13:44:38,19,000720,현대건설,190800,22.39
13:44:38,20,700028,하나 레버리지 반도체 ETN,164345,22.38
13:54:45,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
13:54:45,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3830,30.94
13:54:45,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3875,30.47
13:54:45,4,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3835,30.0
13:54:45,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3845,29.24
13:54:45,6,002995,금호건설우,18500,29.01
13:54:45,7,006360,GS건설,37050,28.65
13:54:45,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3935,26.12
13:54:45,9,005965,동부건설우,23400,25.81
13:54:45,10,036170,에이치엠넥스,4880,25.29
13:54:45,11,079900,전진건설로봇,72500,25.0
13:54:45,12,375500,DL이앤씨,94400,24.87
13:54:45,13,006490,인스코비,582,24.63
13:54:45,14,033160,엠케이전자,20200,24.31
13:54:45,15,700028,하나 레버리지 반도체 ETN,166050,23.65
13:54:45,16,031310,아이즈비전,2070,23.51
13:54:45,17,251370,와이엠티,17550,22.56
13:54:45,18,026910,광진실업,1767,22.54
13:54:45,19,243880,TIGER 200IT레버리지,204000,22.27
13:54:45,20,187870,디바이스,25350,21.88
14:04:52,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
14:04:52,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3825,30.77
14:04:52,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3845,30.34
14:04:52,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3870,30.3
14:04:52,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3850,29.41
14:04:52,6,006360,GS건설,36900,28.13
14:04:52,7,039610,화성밸브,9790,27.81
14:04:52,8,079900,전진건설로봇,73300,26.38
14:04:52,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3930,25.96
14:04:52,10,033160,엠케이전자,20400,25.54
14:04:52,11,031310,아이즈비전,2100,25.3
14:04:52,12,036170,에이치엠넥스,4880,25.29
14:04:52,13,375500,DL이앤씨,94000,24.34
14:04:52,14,006490,인스코비,580,24.2
14:04:52,15,251370,와이엠티,17600,22.91
14:04:52,16,064850,에프앤가이드,22600,22.83
14:04:52,17,084990,헬릭스미스,9440,22.76
14:04:52,18,067170,오텍,2275,22.51
14:04:52,19,700028,하나 레버리지 반도체 ETN,164345,22.38
14:04:52,20,187870,디바이스,25350,21.88
14:14:59,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
14:14:59,2,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
14:14:59,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3825,30.77
14:14:59,4,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3850,30.51
14:14:59,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3855,29.58
14:14:59,6,006360,GS건설,36850,27.95
14:14:59,7,033160,엠케이전자,20700,27.38
14:14:59,8,036170,에이치엠넥스,4900,25.8
14:14:59,9,079900,전진건설로봇,72900,25.69
14:14:59,10,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3915,25.48
14:14:59,11,251370,와이엠티,17850,24.65
14:14:59,12,031310,아이즈비전,2080,24.11
14:14:59,13,375500,DL이앤씨,93700,23.94
14:14:59,14,084990,헬릭스미스,9430,22.63
14:14:59,15,006490,인스코비,572,22.48
14:14:59,16,700028,하나 레버리지 반도체 ETN,164345,22.38
14:14:59,17,187870,디바이스,25350,21.88
14:14:59,18,440110,파두,57200,21.7
14:14:59,19,064850,에프앤가이드,22300,21.2
14:14:59,20,243880,TIGER 200IT레버리지,202190,21.18
14:25:07,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2985,32.96
14:25:07,2,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
14:25:07,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3845,30.34
14:25:07,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3800,29.91
14:25:07,5,006360,GS건설,37300,29.51
14:25:07,6,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3850,29.41
14:25:07,7,033160,엠케이전자,20750,27.69
14:25:07,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3925,25.8
14:25:07,9,079900,전진건설로봇,72600,25.17
14:25:07,10,375500,DL이앤씨,94600,25.13
14:25:07,11,251370,와이엠티,17880,24.86
14:25:07,12,036170,에이치엠넥스,4850,24.52
14:25:07,13,006490,인스코비,577,23.55
14:25:07,14,084990,헬릭스미스,9470,23.15
14:25:07,15,067170,오텍,2285,23.05
14:25:07,16,031310,아이즈비전,2050,22.32
14:25:07,17,187870,디바이스,25350,21.88
14:25:07,18,700028,하나 레버리지 반도체 ETN,163595,21.82
14:25:07,19,440110,파두,57100,21.49
14:25:07,20,064850,에프앤가이드,22350,21.47
14:35:15,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3025,34.74
14:35:15,2,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3925,32.15
14:35:15,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3890,31.86
14:35:15,4,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3895,30.92
14:35:15,5,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3820,30.6
14:35:15,6,033160,엠케이전자,20600,26.77
14:35:15,7,375500,DL이앤씨,95800,26.72
14:35:15,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3930,25.96
14:35:15,9,036170,에이치엠넥스,4895,25.67
14:35:15,10,251370,와이엠티,17970,25.49
14:35:15,11,031310,아이즈비전,2095,25.0
14:35:15,12,079900,전진건설로봇,72000,24.14
14:35:15,13,006490,인스코비,579,23.98
14:35:15,14,026910,광진실업,1776,23.16
14:35:15,15,039610,화성밸브,9430,23.11
14:35:15,16,187870,디바이스,25600,23.08
14:35:15,17,084990,헬릭스미스,9440,22.76
14:35:15,18,072950,빛샘전자,8670,22.46
14:35:15,19,243880,TIGER 200IT레버리지,202740,21.51
14:35:15,20,000720,현대건설,189400,21.49
14:45:22,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3020,34.52
14:45:22,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3890,31.86
14:45:22,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3910,31.65
14:45:22,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3815,30.43
14:45:22,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3880,30.42
14:45:22,6,006360,GS건설,37275,29.43
14:45:22,7,039610,화성밸브,9750,27.28
14:45:22,8,036170,에이치엠넥스,4915,26.19
14:45:22,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3930,25.96
14:45:22,10,375500,DL이앤씨,94700,25.26
14:45:22,11,033160,엠케이전자,20350,25.23
14:45:22,12,031310,아이즈비전,2095,25.0
14:45:22,13,026910,광진실업,1797,24.62
14:45:22,14,251370,와이엠티,17780,24.16
14:45:22,15,006490,인스코비,577,23.55
14:45:22,16,079900,전진건설로봇,71600,23.45
14:45:22,17,084990,헬릭스미스,9470,23.15
14:45:22,18,288980,모아데이타,1441,23.06
14:45:22,19,072950,빛샘전자,8690,22.74
14:45:22,20,187870,디바이스,25300,21.63
14:55:30,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3020,34.52
14:55:30,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3895,32.03
14:55:30,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3915,31.82
14:55:30,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3825,30.77
14:55:30,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3885,30.59
14:55:30,6,036170,에이치엠넥스,4940,26.83
14:55:30,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3935,26.12
14:55:30,8,039610,화성밸브,9640,25.85
14:55:30,9,072950,빛샘전자,8900,25.71
14:55:30,10,375500,DL이앤씨,95000,25.66
14:55:30,11,033160,엠케이전자,20400,25.54
14:55:30,12,079900,전진건설로봇,72600,25.17
14:55:30,13,251370,와이엠티,17900,25.0
14:55:30,14,084990,헬릭스미스,9570,24.45
14:55:30,15,026910,광진실업,1790,24.13
14:55:30,16,187870,디바이스,25350,21.88
14:55:30,17,000155,두산우,549000,21.59
14:55:30,18,440110,파두,57000,21.28
14:55:30,19,000720,현대건설,189000,21.23
14:55:30,20,288980,모아데이타,1418,21.09
15:05:37,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3030,34.97
15:05:37,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3897,32.1
15:05:37,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3910,31.65
15:05:37,4,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3890,30.76
15:05:37,5,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3815,30.43
15:05:37,6,026910,광진실업,1873,29.89
15:05:37,7,375500,DL이앤씨,96500,27.65
15:05:37,8,079900,전진건설로봇,73900,27.41
15:05:37,9,033160,엠케이전자,20600,26.77
15:05:37,10,039610,화성밸브,9700,26.63
15:05:37,11,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3935,26.12
15:05:37,12,084990,헬릭스미스,9650,25.49
15:05:37,13,036170,에이치엠넥스,4855,24.65
15:05:37,14,251370,와이엠티,17780,24.16
15:05:37,15,288980,모아데이타,1450,23.83
15:05:37,16,006490,인스코비,575,23.13
15:05:37,17,187870,디바이스,25500,22.6
15:05:37,18,000155,두산우,549000,21.59
15:05:37,19,000720,현대건설,189400,21.49
15:05:37,20,243880,TIGER 200IT레버리지,202655,21.46
15:15:44,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3070,36.75
15:15:44,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3935,33.39
15:15:44,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3945,32.83
15:15:44,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3865,32.14
15:15:44,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3920,31.76
15:15:44,6,033160,엠케이전자,20700,27.38
15:15:44,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3965,27.08
15:15:44,8,375500,DL이앤씨,95900,26.85
15:15:44,9,039610,화성밸브,9650,25.98
15:15:44,10,079900,전진건설로봇,72900,25.69
15:15:44,11,084990,헬릭스미스,9560,24.32
15:15:44,12,251370,와이엠티,17760,24.02
15:15:44,13,036170,에이치엠넥스,4775,22.59
15:15:44,14,006490,인스코비,571,22.27
15:15:44,15,000155,두산우,551000,22.04
15:15:44,16,440110,파두,57000,21.28
15:15:44,17,243880,TIGER 200IT레버리지,202190,21.18
15:15:44,18,187870,디바이스,25200,21.15
15:15:44,19,000720,현대건설,188600,20.97
15:15:44,20,288980,모아데이타,1415,20.84
