sim_time,strategy,rank,code,name,entry_price,exit_price,qty,pnl,pnl_pct,exit_reason,source,params_hash
2026-04-08 15:08:59,A,,000660,SK하이닉스,0,0,1,10395,1.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,A,,375500,DL이앤씨,0,0,20,19380,1.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,A,,010170,대한광통신,0,0,136,19856,1.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,A,,079900,전진건설로봇,0,0,27,-5265,-0.27,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,005930,삼성전자,0,0,4,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,375500,DL이앤씨,0,0,10,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,010170,대한광통신,0,0,68,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,079900,전진건설로봇,0,0,13,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,000720,현대건설,0,0,5,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,047040,대우건설,0,0,44,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,006360,GS건설,0,0,26,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,032820,우리기술,0,0,42,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,005380,현대차,0,0,1,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,005930,삼성전자,0,0,4,13760,1.63,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,375500,DL이앤씨,0,0,10,19380,2.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,010170,대한광통신,0,0,68,-1972,-0.2,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,079900,전진건설로봇,0,0,13,6539,0.69,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,000720,현대건설,0,0,5,18920,2.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,047040,대우건설,0,0,44,19844,2.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,006360,GS건설,0,0,26,19448,2.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,032820,우리기술,0,0,42,19908,2.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,B,,005380,현대차,0,0,1,-4000,-0.79,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,005930,삼성전자,0,0,9,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,000660,SK하이닉스,0,0,1,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,375500,DL이앤씨,0,0,20,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,010170,대한광통신,0,0,136,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,079900,전진건설로봇,0,0,27,0.0,0.0,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,005930,삼성전자,0,0,9,28413,1.5,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,000660,SK하이닉스,0,0,1,15592,1.5,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,375500,DL이앤씨,0,0,20,563140,29.06,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,010170,대한광통신,0,0,136,29784,1.5,,실시간순위,20260408_150859
2026-04-08 15:08:59,C,,079900,전진건설로봇,0,0,27,491211,24.82,,실시간순위,20260408_150859
2026-04-08 15:13:01,A,,005930,삼성전자,0,0,9,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,000660,SK하이닉스,0,0,1,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,010170,대한광통신,0,0,136,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,375500,DL이앤씨,0,0,20,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,000720,현대건설,0,0,10,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,005930,삼성전자,0,0,9,18990,1.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,000660,SK하이닉스,0,0,1,1544,0.15,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,010170,대한광통신,0,0,136,19856,1.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,375500,DL이앤씨,0,0,20,19220,1.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,A,,000720,현대건설,0,0,10,18940,1.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,005930,삼성전자,0,0,4,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,010170,대한광통신,0,0,68,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,375500,DL이앤씨,0,0,10,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,000720,현대건설,0,0,5,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,079900,전진건설로봇,0,0,13,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,047040,대우건설,0,0,44,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,032820,우리기술,0,0,42,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,006360,GS건설,0,0,26,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,222800,심텍,0,0,14,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,005930,삼성전자,0,0,4,16880,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,010170,대한광통신,0,0,68,19924,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,375500,DL이앤씨,0,0,10,19220,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,000720,현대건설,0,0,5,18940,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,079900,전진건설로봇,0,0,13,19032,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,047040,대우건설,0,0,44,19844,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,032820,우리기술,0,0,42,19950,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,006360,GS건설,0,0,26,19448,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,B,,222800,심텍,0,0,14,19012,2.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,005930,삼성전자,0,0,9,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,000660,SK하이닉스,0,0,1,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,010170,대한광통신,0,0,136,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,375500,DL이앤씨,0,0,20,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,000720,현대건설,0,0,10,0.0,0.0,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,005930,삼성전자,0,0,9,28476,1.5,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,000660,SK하이닉스,0,0,1,15585,1.5,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,010170,대한광통신,0,0,136,29920,1.5,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,375500,DL이앤씨,0,0,20,28820,1.5,,실시간순위,20260408_151301
2026-04-08 15:13:01,C,,000720,현대건설,0,0,10,28400,1.5,,실시간순위,20260408_151301
2026-04-08 15:15:50,A,,005930,삼성전자,0,0,9,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,000660,SK하이닉스,0,0,1,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,010170,대한광통신,0,0,136,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,375500,DL이앤씨,0,0,20,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,000720,현대건설,0,0,10,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,005930,삼성전자,0,0,9,19008,1.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,000660,SK하이닉스,0,0,1,10390,1.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,010170,대한광통신,0,0,136,19856,1.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,375500,DL이앤씨,0,0,20,19200,1.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,A,,000720,현대건설,0,0,10,18880,1.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,005930,삼성전자,0,0,4,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,010170,대한광통신,0,0,68,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,375500,DL이앤씨,0,0,10,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,000720,현대건설,0,0,5,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,032820,우리기술,0,0,42,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,047040,대우건설,0,0,44,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,079900,전진건설로봇,0,0,13,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,005380,현대차,0,0,1,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,042700,한미반도체,0,0,3,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,005930,삼성전자,0,0,4,16900,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,010170,대한광통신,0,0,68,19856,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,375500,DL이앤씨,0,0,10,19200,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,000720,현대건설,0,0,5,18880,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,032820,우리기술,0,0,42,3780,0.38,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,047040,대우건설,0,0,44,19844,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,079900,전진건설로봇,0,0,13,19032,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,005380,현대차,0,0,1,10150,2.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,B,,042700,한미반도체,0,0,3,12558,1.5,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,005930,삼성전자,0,0,9,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,000660,SK하이닉스,0,0,1,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,010170,대한광통신,0,0,136,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,375500,DL이앤씨,0,0,20,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,000720,현대건설,0,0,10,0.0,0.0,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,005930,삼성전자,0,0,9,28512,1.5,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,000660,SK하이닉스,0,0,1,15585,1.5,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,010170,대한광통신,0,0,136,29648,1.5,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,375500,DL이앤씨,0,0,20,28780,1.5,,실시간순위,20260408_151550
2026-04-08 15:15:50,C,,000720,현대건설,0,0,10,28310,1.5,,실시간순위,20260408_151550
2026-04-09 09:10:25,A,,380550,뉴로핏,0,0,80,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,278470,에이피알,0,0,5,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,017900,광전자,0,0,209,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,000250,삼천당제약,0,0,3,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,010820,퍼스텍,0,0,229,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,380550,뉴로핏,0,0,80,19920,1.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,278470,에이피알,0,0,5,19025,1.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,017900,광전자,0,0,209,19855,1.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,000250,삼천당제약,0,0,3,15750,1.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,A,,010820,퍼스텍,0,0,229,19923,1.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,380550,뉴로핏,0,0,40,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,278470,에이피알,0,0,2,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,017900,광전자,0,0,104,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,000250,삼천당제약,0,0,1,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,010820,퍼스텍,0,0,114,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,100590,머큐리,0,0,119,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,475150,SK이터닉스,0,0,16,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,319400,현대무벡스,0,0,32,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,024060,흥구석유,0,0,50,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,037440,희림,0,0,166,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,380550,뉴로핏,0,0,40,19960,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,278470,에이피알,0,0,2,15220,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,017900,광전자,0,0,104,19864,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,000250,삼천당제약,0,0,1,3445,0.66,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,010820,퍼스텍,0,0,114,-2964,-0.3,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,100590,머큐리,0,0,119,19873,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,475150,SK이터닉스,0,0,16,19424,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,319400,현대무벡스,0,0,32,5408,0.55,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,024060,흥구석유,0,0,50,1100,0.11,,실시간순위,20260409_091025
2026-04-09 09:10:25,B,,037440,희림,0,0,166,19920,2.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,380550,뉴로핏,0,0,80,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,278470,에이피알,0,0,5,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,017900,광전자,0,0,209,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,000250,삼천당제약,0,0,3,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,010820,퍼스텍,0,0,229,0.0,0.0,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,380550,뉴로핏,0,0,80,29920,1.5,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,278470,에이피알,0,0,5,28535,1.5,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,017900,광전자,0,0,209,29887,1.5,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,000250,삼천당제약,0,0,3,23625,1.5,,실시간순위,20260409_091025
2026-04-09 09:10:25,C,,010820,퍼스텍,0,0,229,29770,1.5,,실시간순위,20260409_091025
2026-04-09 10:09:08,A,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,004650,창해에탄올,0,0,168,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,028050,삼성E&A,0,0,37,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,006110,삼아알미늄,0,0,39,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,017670,SK텔레콤,0,0,20,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,047040,대우건설,0,0,84,19740,1.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,004650,창해에탄올,0,0,168,19824,1.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,028050,삼성E&A,0,0,37,19610,1.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,006110,삼아알미늄,0,0,39,19539,1.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,A,,017670,SK텔레콤,0,0,20,19780,1.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,047040,대우건설,0,0,42,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,004650,창해에탄올,0,0,84,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,028050,삼성E&A,0,0,18,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,006110,삼아알미늄,0,0,19,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,017670,SK텔레콤,0,0,10,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,017900,광전자,0,0,105,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,0007J0,인벤테라,0,0,35,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,004380,삼익THK,0,0,71,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,006400,삼성SDI,0,0,2,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,000250,삼천당제약,0,0,1,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,047040,대우건설,0,0,42,19782,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,004650,창해에탄올,0,0,84,19908,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,028050,삼성E&A,0,0,18,19080,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,006110,삼아알미늄,0,0,19,19038,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,017670,SK텔레콤,0,0,10,19780,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,017900,광전자,0,0,105,19845,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,0007J0,인벤테라,0,0,35,-4060,-0.42,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,004380,삼익THK,0,0,71,-4402,-0.44,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,006400,삼성SDI,0,0,2,6088,0.63,,실시간순위,20260409_100908
2026-04-09 10:09:08,B,,000250,삼천당제약,0,0,1,10600,2.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,004650,창해에탄올,0,0,168,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,028050,삼성E&A,0,0,37,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,006110,삼아알미늄,0,0,39,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,017670,SK텔레콤,0,0,20,0.0,0.0,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,047040,대우건설,0,0,84,29652,1.5,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,004650,창해에탄올,0,0,168,29736,1.5,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,028050,삼성E&A,0,0,37,29378,1.5,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,006110,삼아알미늄,0,0,39,29289,1.5,,실시간순위,20260409_100908
2026-04-09 10:09:08,C,,017670,SK텔레콤,0,0,20,29660,1.5,,실시간순위,20260409_100908
2026-04-09 10:09:15,A,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,004650,창해에탄올,0,0,168,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,028050,삼성E&A,0,0,37,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,006110,삼아알미늄,0,0,39,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,017670,SK텔레콤,0,0,20,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,047040,대우건설,0,0,84,12516,0.63,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,004650,창해에탄올,0,0,168,19824,1.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,028050,삼성E&A,0,0,37,19610,1.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,006110,삼아알미늄,0,0,39,19539,1.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,A,,017670,SK텔레콤,0,0,20,19780,1.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,047040,대우건설,0,0,42,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,004650,창해에탄올,0,0,84,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,028050,삼성E&A,0,0,18,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,006110,삼아알미늄,0,0,19,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,017670,SK텔레콤,0,0,10,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,017900,광전자,0,0,105,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,0007J0,인벤테라,0,0,35,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,004380,삼익THK,0,0,71,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,006400,삼성SDI,0,0,2,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,000250,삼천당제약,0,0,1,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,047040,대우건설,0,0,42,9366,0.95,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,004650,창해에탄올,0,0,84,19908,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,028050,삼성E&A,0,0,18,11502,1.21,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,006110,삼아알미늄,0,0,19,19038,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,017670,SK텔레콤,0,0,10,19780,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,017900,광전자,0,0,105,19845,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,0007J0,인벤테라,0,0,35,19565,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,004380,삼익THK,0,0,71,19880,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,006400,삼성SDI,0,0,2,-4300,-0.44,,실시간순위,20260409_100915
2026-04-09 10:09:15,B,,000250,삼천당제약,0,0,1,10600,2.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,004650,창해에탄올,0,0,168,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,028050,삼성E&A,0,0,37,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,006110,삼아알미늄,0,0,39,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,017670,SK텔레콤,0,0,20,0.0,0.0,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,047040,대우건설,0,0,84,29652,1.5,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,004650,창해에탄올,0,0,168,29736,1.5,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,028050,삼성E&A,0,0,37,29378,1.5,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,006110,삼아알미늄,0,0,39,29289,1.5,,실시간순위,20260409_100915
2026-04-09 10:09:15,C,,017670,SK텔레콤,0,0,20,29660,1.5,,실시간순위,20260409_100915
2026-04-09 14:47:14,A,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,100590,머큐리,0,0,215,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,006920,모헨즈,0,0,356,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,093370,후성,0,0,179,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,017900,광전자,0,0,189,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,047040,대우건설,0,0,84,19824,1.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,100590,머큐리,0,0,215,19780,1.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,006920,모헨즈,0,0,356,19936,1.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,093370,후성,0,0,179,19869,1.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,A,,017900,광전자,0,0,189,19845,1.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,047040,대우건설,0,0,42,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,100590,머큐리,0,0,107,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,000250,삼천당제약,0,0,2,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,006920,모헨즈,0,0,178,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,093370,후성,0,0,89,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,017900,광전자,0,0,94,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,047810,한국항공우주,0,0,5,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,079550,LIG넥스원,0,0,1,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,092790,넥스틸,0,0,61,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,006400,삼성SDI,0,0,2,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,047040,대우건설,0,0,42,19824,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,100590,머큐리,0,0,107,7811,0.79,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,000250,삼천당제약,0,0,2,11814,1.19,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,006920,모헨즈,0,0,178,19936,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,093370,후성,0,0,89,19758,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,017900,광전자,0,0,94,19740,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,047810,한국항공우주,0,0,5,19980,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,079550,LIG넥스원,0,0,1,17800,2.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,092790,넥스틸,0,0,61,6405,0.65,,실시간순위,20260409_144714
2026-04-09 14:47:14,B,,006400,삼성SDI,0,0,2,1502,0.16,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,047040,대우건설,0,0,84,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,100590,머큐리,0,0,215,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,006920,모헨즈,0,0,356,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,093370,후성,0,0,179,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,017900,광전자,0,0,189,0.0,0.0,,실시간순위,20260409_144714
2026-04-09 14:47:14,C,,047040,대우건설,0,0,84,29652,1.5,,실시간순위,20260409_144714
