date,equity,n_pos
2022-12-14,43209240.63445011,7
2022-12-15,42871370.63445011,7
2022-12-16,42469858.62645011,6
2022-12-19,42494318.62645011,6
2022-12-20,42183914.8014501,5
2022-12-21,42022377.8014501,5
2022-12-22,42027504.8014501,5
2022-12-23,41535932.588550106,4
2022-12-26,41430607.3190501,3
2022-12-27,41410107.3190501,3
2022-12-28,41782613.3190501,3
2022-12-29,41448983.3190501,3
2023-01-02,41454767.486350104,20
2023-01-03,41994404.6913501,19
2023-01-04,42190738.3171501,18
2023-01-05,42407160.3171501,18
2023-01-06,42363947.3171501,18
2023-01-09,43056051.3171501,18
2023-01-10,43063537.1921501,17
2023-01-11,43617685.1921501,17
2023-01-12,44010655.1921501,17
2023-01-13,43798458.1921501,17
2023-01-16,43679596.1921501,17
2023-01-17,43281490.3021501,16
2023-01-18,42738527.3021501,16
2023-01-19,42477275.3021501,16
2023-01-20,42806190.3021501,16
2023-01-25,42641646.3021501,15
2023-01-26,43242429.3021501,15
2023-01-27,43547774.3021501,15
2023-01-30,43581621.3021501,15
2023-01-31,43814842.3021501,15
2023-02-01,44006898.3021501,15
2023-02-02,43943425.8052501,20
2023-02-03,44087840.8052501,20
2023-02-06,44233862.8052501,20
2023-02-07,44416138.8352501,19
2023-02-08,44286848.8352501,19
2023-02-09,44148870.0952501,18
2023-02-10,43491234.0952501,18
2023-02-13,43400446.0952501,18
2023-02-14,43911705.6502501,16
2023-02-15,43804623.6502501,16
2023-02-16,43801563.1640001,15
2023-02-17,44183383.1640001,15
2023-02-20,44825682.0340001,14
2023-02-21,44586149.135600105,12
2023-02-22,44835229.135600105,12
2023-02-23,45396041.135600105,12
2023-02-24,45443409.135600105,12
2023-02-27,45594899.135600105,12
2023-02-28,45596199.135600105,12
2023-03-02,46353045.135600105,12
2023-03-03,46534041.135600105,12
2023-03-06,46553745.50490011,20
2023-03-07,48810515.50490011,20
2023-03-08,50397696.50490011,20
2023-03-09,48426286.49340011,16
2023-03-10,47576960.49340011,16
2023-03-13,46768659.34440011,11
2023-03-14,45960285.31840011,7
2023-03-15,46431989.31840011,7
2023-03-16,46255669.60280011,6
2023-03-17,46280709.60280011,6
2023-03-20,46419617.60280011,6
2023-03-21,45589206.57730011,5
2023-03-22,45422292.917300105,4
2023-03-23,45258672.917300105,4
2023-03-24,45337272.917300105,4
2023-03-27,45320322.917300105,4
2023-03-28,45337282.917300105,4
2023-03-29,45371772.917300105,4
2023-03-30,45379052.917300105,4
2023-03-31,45536762.917300105,4
2023-04-03,45893952.917300105,4
2023-04-04,45288560.04585011,20
2023-04-05,46176608.04585011,20
2023-04-06,46719872.04585011,20
2023-04-07,47034580.04585011,20
2023-04-10,46670180.99345011,18
2023-04-11,46850740.99345011,18
2023-04-12,45900349.888800114,12
2023-04-13,46156804.888800114,12
2023-04-14,46174921.28380011,11
2023-04-17,46538766.28380011,11
2023-04-18,46141524.28380011,11
2023-04-19,46772848.28380011,11
2023-04-20,46559004.136200115,10
2023-04-21,46062164.69620011,8
2023-04-24,42802876.03620011,3
2023-04-25,42707536.03620011,3
2023-04-26,42357407.515200116,2
2023-04-27,42562727.515200116,2
2023-04-28,42453587.515200116,2
2023-05-02,42472502.515200116,2
2023-05-03,42330197.515200116,2
2023-05-04,41691083.71250012,19
