date,equity,n_pos
2022-11-22,120982969.72070004,18
2022-11-23,121136676.72070004,18
2022-11-24,121264166.72070004,18
2022-11-25,124028998.72070004,18
2022-11-28,122099031.72070004,18
2022-11-29,122169323.72070004,18
2022-11-30,124135887.72070004,18
2022-12-01,124163874.34160005,20
2022-12-02,123468947.34160005,20
2022-12-05,123779239.34160005,19
2022-12-06,123250586.34160005,19
2022-12-07,124159704.34160005,19
2022-12-08,122371664.46160004,18
2022-12-09,123105953.46160004,18
2022-12-12,123235371.46160004,18
2022-12-13,123479610.46160004,18
2022-12-14,123891810.46160004,18
2022-12-15,123547600.46160004,18
2022-12-16,124560497.46160004,18
2022-12-19,124257865.46160004,18
2022-12-20,124097096.46160004,18
2022-12-21,124070574.66160004,17
2022-12-22,124228224.66160004,17
2022-12-23,122652604.66160004,17
2022-12-26,123273594.66160004,17
2022-12-27,123816334.66160004,17
2022-12-28,124108378.66160004,17
2022-12-29,121548198.70660004,15
2023-01-02,120075254.54335004,19
2023-01-03,119238174.54335004,19
2023-01-04,118967024.54335004,19
2023-01-05,119342031.64335003,18
2023-01-06,120530881.64335003,18
2023-01-09,122686491.64335003,18
2023-01-10,123092811.64335003,18
2023-01-11,123481241.64335003,18
2023-01-12,123001861.64335003,18
2023-01-13,123653821.64335003,18
2023-01-16,124295311.64335003,18
2023-01-17,124909401.64335003,18
2023-01-18,125621551.64335003,18
2023-01-19,127137741.64335003,18
2023-01-20,128019861.64335003,18
2023-01-25,127522381.64335003,18
2023-01-26,127191511.64335003,18
2023-01-27,128021050.44335005,17
2023-01-30,127033310.44335005,17
2023-01-31,127482560.44335005,17
2023-02-01,127360230.44335005,17
2023-02-02,125175205.16635004,18
2023-02-03,125398177.16635004,18
2023-02-06,125481293.16635004,18
2023-02-07,124722695.16635004,18
2023-02-08,125767439.16635004,18
2023-02-09,125725579.16635004,18
2023-02-10,125398789.95635003,17
2023-02-13,124893909.95635003,17
2023-02-14,125033539.95635003,17
2023-02-15,124472905.95635003,17
2023-02-16,124422707.95635003,17
2023-02-17,124839625.95635003,17
2023-02-20,125298003.95635003,17
2023-02-21,125405395.95635003,17
2023-02-22,125289061.95635003,17
2023-02-23,126946850.40635005,16
2023-02-24,126852764.40635005,16
2023-02-27,127026650.40635005,16
2023-02-28,127155320.40635005,16
2023-03-02,127074868.40635005,16
2023-03-03,126134880.40635005,16
2023-03-06,125628703.74645004,18
2023-03-07,125282569.74645004,18
2023-03-08,124938643.74645004,18
2023-03-09,125418389.74645004,18
2023-03-10,124887219.74645004,18
2023-03-13,124849096.34895003,16
2023-03-14,122851294.94395003,14
2023-03-15,124023404.94395003,14
2023-03-16,123747884.14395003,13
2023-03-17,124237200.14395003,13
2023-03-20,124095876.14395003,13
2023-03-21,124531470.14395003,13
2023-03-22,124355374.14395003,13
2023-03-23,124220240.14395003,13
2023-03-24,124592792.60395002,12
2023-03-27,124340080.60395002,12
2023-03-28,124598134.60395002,12
2023-03-29,125327428.60395002,12
2023-03-30,124592090.60395002,12
2023-03-31,125389738.60395002,12
2023-04-03,125753116.60395002,12
2023-04-04,125518927.61090003,18
2023-04-05,125494792.61090003,18
2023-04-06,125015102.61090003,18
2023-04-07,124569842.61090003,18
2023-04-10,125017652.61090003,18
2023-04-11,125369037.61090003,18
2023-04-12,125746462.61090003,18
2023-04-13,126568947.61090003,18
2023-04-14,127075837.61090003,18
2023-04-17,127132907.61090003,18
2023-04-18,127474277.61090003,18
2023-04-19,128348537.61090003,18
2023-04-20,127901362.61090003,18
2023-04-21,125996020.72840002,17
