date,equity,n_pos
2023-09-11,87598837.24435025,20
2023-09-12,85239508.98785025,18
2023-09-13,84339517.98785025,18
2023-09-14,85092347.98785025,18
2023-09-15,84862397.98785025,18
2023-09-18,85807154.98785025,18
2023-09-19,85355855.86785024,17
2023-09-20,85102847.86785024,17
2023-09-21,83251466.14775024,14
2023-09-22,83122514.64525025,13
2023-09-25,83212690.39125025,12
2023-09-26,82144802.39125025,11
2023-09-27,82642047.39125025,11
2023-10-04,80411714.48775025,4
2023-10-05,80396214.48775025,4
2023-10-06,80456014.48775025,4
2023-10-10,80198764.48775025,4
2023-10-11,80352966.92435023,20
2023-10-12,80526690.92435023,20
2023-10-13,79656535.92435023,20
2023-10-16,79324123.92435023,20
2023-10-17,78920695.92435023,20
2023-10-18,78146900.43735023,19
2023-10-19,76733647.11035022,17
2023-10-20,75753415.18475023,15
2023-10-23,75357497.11175023,14
2023-10-24,75379963.11175023,14
2023-10-25,75756108.19975023,13
2023-10-26,74879624.57475023,12
2023-10-27,75057035.57475023,12
2023-10-30,75182894.57475023,12
2023-10-31,75444087.57475023,12
2023-11-01,76007148.57475023,12
2023-11-02,75266758.57475023,12
2023-11-03,75598312.57475023,12
2023-11-06,77596343.57475023,12
2023-11-07,77210978.57475023,12
2023-11-08,77107113.57475023,12
2023-11-09,76802075.72415024,20
2023-11-10,75877540.72415024,20
2023-11-13,74741034.72415024,20
2023-11-14,75809574.72415024,20
2023-11-15,76082154.72415024,20
2023-11-16,77161399.72415024,20
2023-11-17,75817577.60665023,19
2023-11-20,75292568.60665023,19
2023-11-21,75680233.27415024,18
2023-11-22,75918209.27415024,18
2023-11-23,75747544.27415024,18
2023-11-24,76057841.27415024,18
2023-11-27,76126753.23740023,16
2023-11-28,76542145.23740023,16
2023-11-29,76194194.23740023,16
2023-11-30,76356314.25740023,15
2023-12-01,76768715.25740023,15
2023-12-04,77405438.25740023,15
2023-12-05,78839948.25740023,15
2023-12-06,78812155.25740023,15
2023-12-07,79005416.25740023,15
2023-12-08,78974766.53740023,20
2023-12-11,78571302.53740023,20
2023-12-12,78198272.53740023,20
2023-12-13,77296794.55340023,19
2023-12-14,76030293.28765023,17
2023-12-15,75767423.83665024,16
2023-12-18,76502083.83665024,16
2023-12-19,76355059.83665024,16
2023-12-20,77266738.83665024,16
2023-12-21,76357307.83665024,16
2023-12-22,76301636.06165023,15
2023-12-26,76204117.06165023,15
2023-12-27,76202323.06165023,15
2023-12-28,76178796.88215023,14
2024-01-02,77408105.88215023,14
2024-01-03,77363473.88215023,14
2024-01-04,77215827.88215023,14
2024-01-05,76377876.88215023,14
2024-01-08,76457856.88215023,14
2024-01-09,77160757.88215023,14
2024-01-10,77624532.88215023,14
2024-01-11,77271136.39490023,20
2024-01-12,75999088.39490023,20
2024-01-15,75208178.39490023,20
2024-01-16,74544555.92790022,18
2024-01-17,73299622.19110024,16
2024-01-18,74329142.19110024,16
2024-01-19,74970837.59110023,15
2024-01-22,75143577.59110023,15
2024-01-23,74676942.59110023,15
2024-01-24,74407622.23010023,14
2024-01-25,74640382.23010023,14
2024-01-26,76192897.23010023,14
2024-01-29,74986151.57810023,12
2024-01-30,75138001.57810023,12
2024-01-31,75538334.20310023,11
2024-02-01,76212356.68810022,9
2024-02-02,76928046.68810022,9
2024-02-05,75945491.68810022,9
2024-02-06,75855636.68810022,9
2024-02-07,75565741.68810022,9
2024-02-08,75396031.68810022,9
2024-02-13,75416597.30685021,20
2024-02-14,74556243.1268502,19
2024-02-15,73259024.1268502,18
2024-02-16,74914814.1268502,18
2024-02-19,76540949.1268502,18
2024-02-20,75030184.1268502,18
2024-02-21,74102354.1268502,18
2024-02-22,74436345.8268502,17
2024-02-23,74137525.8268502,17
2024-02-26,71835638.4926002,12
2024-02-27,71347887.4026002,11
2024-02-28,72265457.4026002,11
2024-02-29,72743987.4026002,11
2024-03-04,73624997.4026002,11
2024-03-05,73206077.4026002,11
2024-03-06,73138997.4026002,11
2024-03-07,72851647.4026002,11
2024-03-08,73258667.4026002,11
2024-03-11,72166957.4026002,11
2024-03-12,71688981.5551002,9
2024-03-13,71959329.75260021,8
2024-03-14,72969180.86090021,19
2024-03-15,71724307.86090021,19
2024-03-18,71461073.86090021,19
2024-03-19,70021001.86090021,19
2024-03-20,70874570.86090021,19
2024-03-21,72506595.86090021,19
2024-03-22,72470912.2109002,18
2024-03-25,71876337.2109002,18
2024-03-26,71670335.2109002,18
2024-03-27,70933704.2109002,18
2024-03-28,70943745.2109002,18
2024-03-29,70536806.36090021,16
2024-04-01,69821086.4759002,13
2024-04-02,68756072.60490021,10
2024-04-03,68685429.0924002,9
2024-04-04,68967175.1406502,8
2024-04-05,68508792.1406502,8
2024-04-08,68235791.00565019,7
2024-04-09,68080305.00565019,7
2024-04-11,67970012.50565019,6
2024-04-12,68278542.1806502,5
2024-04-15,65050607.998600185,20
2024-04-16,63157437.998600185,20
2024-04-17,64090227.998600185,20
2024-04-18,65630187.998600185,20
2024-04-19,63792540.182600185,19
2024-04-22,63411610.182600185,19
2024-04-23,63496000.432600185,18
2024-04-24,64672602.25760019,17
2024-04-25,63735225.95760019,16
2024-04-26,65028805.95760019,16
2024-04-29,65688895.95760019,16
2024-04-30,65183655.95760019,16
2024-05-02,65568057.59260019,14
2024-05-03,65641817.59260019,14
2024-05-07,67544307.5926002,14
2024-05-08,68425257.5926002,14
