date,equity,n_pos
2023-03-09,99868752.70085007,17
2023-03-10,99610212.70085007,17
2023-03-13,99391382.70085007,17
2023-03-14,97128025.77910008,15
2023-03-15,98618680.77910008,15
2023-03-16,98330760.77910008,15
2023-03-17,98440821.68785007,14
2023-03-20,98392231.68785007,14
2023-03-21,99153291.68785007,14
2023-03-22,99404581.68785007,14
2023-03-23,99237731.68785007,14
2023-03-24,99638811.68785007,14
2023-03-27,99360621.68785007,14
2023-03-28,99711011.68785007,14
2023-03-29,100184381.68785007,14
2023-03-30,99976563.02785008,13
2023-03-31,101021763.02785008,13
2023-04-03,101267563.02785008,13
2023-04-04,101715558.30920008,17
2023-04-05,101711777.30920008,17
2023-04-06,101111387.30920008,17
2023-04-07,100886569.30920008,17
2023-04-10,101629266.30920008,17
2023-04-11,101534055.30920008,17
2023-04-12,102128932.30920008,17
2023-04-13,102626242.30920008,17
2023-04-14,102606822.30920008,17
2023-04-17,104101132.30920008,17
2023-04-18,103409817.30920008,17
2023-04-19,104909255.30920008,17
2023-04-20,104143681.30920008,17
2023-04-21,103126788.30920008,17
2023-04-24,90351683.94220008,12
2023-04-25,89808511.30640008,11
2023-04-26,89662461.50640008,10
2023-04-27,89812804.43140008,9
2023-04-28,89280044.43140008,9
2023-05-02,89981434.43140008,9
2023-05-03,89436894.43140008,9
2023-05-04,89378809.64080009,20
2023-05-08,89127576.64080009,20
2023-05-09,89792363.64080009,20
2023-05-10,89792454.64080009,20
2023-05-11,89415089.4158001,19
2023-05-12,88100907.4158001,19
2023-05-15,87604305.4158001,19
2023-05-16,87159777.35580009,18
2023-05-17,87417572.35580009,18
2023-05-18,88069178.35580009,18
2023-05-19,87584652.34580009,17
2023-05-22,87832032.34580009,17
2023-05-23,88207555.34580009,17
2023-05-24,88524289.34580009,17
2023-05-25,87464647.34580009,17
2023-05-26,86686111.34580009,17
2023-05-30,85637008.98330009,16
2023-05-31,85222413.98330009,16
2023-06-01,85380480.98330009,16
2023-06-02,86329690.98330009,16
2023-06-05,87153643.98330009,16
2023-06-07,86663750.12235008,20
2023-06-08,86795427.12235008,20
2023-06-09,87054683.12235008,20
2023-06-12,86616693.12235008,20
2023-06-13,86864253.12235008,20
2023-06-14,86322441.12235008,20
2023-06-15,86164705.12235008,20
2023-06-16,86714104.12235008,20
2023-06-19,86422867.12235008,20
2023-06-20,85931200.12235008,20
2023-06-21,86204538.12235008,20
2023-06-22,86215830.12235008,20
2023-06-23,85171381.12235008,20
2023-06-26,85632945.12235008,20
2023-06-27,85664523.68475008,19
2023-06-28,85260978.68475008,19
2023-06-29,84558243.68475008,18
2023-06-30,85574863.68475008,18
2023-07-03,86040233.68475008,18
2023-07-04,86271578.68475008,18
2023-07-05,86112303.68475008,18
2023-07-06,84806432.82100007,20
2023-07-07,84558242.82100007,20
2023-07-10,84070792.82100007,20
2023-07-11,85345892.82100007,20
2023-07-12,86587242.82100007,20
2023-07-13,86454092.82100007,20
2023-07-14,87098282.82100007,20
2023-07-17,87011032.82100007,20
2023-07-18,85679852.82100007,20
2023-07-19,85412502.82100007,20
2023-07-20,85294502.82100007,20
2023-07-21,84837289.51350006,19
2023-07-24,84189389.51350006,19
2023-07-25,84652839.51350006,19
2023-07-26,82990849.51350006,19
2023-07-27,84180749.51350006,19
2023-07-28,85253648.87350008,18
2023-07-31,85033584.33150007,16
2023-08-01,85208684.33150007,16
2023-08-02,83847954.16650008,15
2023-08-03,83201604.16650008,15
2023-08-04,83554744.89225009,20
