ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
087010,2025-05-29,2025-06-04,223000.0,189550.0,-0.16249875807252845,3,SL_15PCT
347700,2025-05-29,2025-06-09,9540.0,8109.0,-0.16249875807252856,5,SL_15PCT
226950,2025-05-29,2025-06-16,48000.0,40800.0,-0.16249875807252856,10,SL_15PCT
310210,2025-05-29,2025-06-19,107500.0,91375.0,-0.16249875807252845,13,SL_15PCT
298380,2025-05-29,2025-06-23,80400.0,68340.0,-0.16249875807252845,15,SL_15PCT
323280,2025-05-29,2025-06-30,22350.0,27050.0,0.19249420156010544,20,REBALANCE
042000,2025-05-29,2025-06-30,46800.0,48350.0,0.01792823145282174,20,REBALANCE
007390,2025-05-29,2025-06-30,26000.0,27850.0,0.05540314876380448,20,REBALANCE
388720,2025-05-29,2025-06-30,72800.0,81200.0,0.0989835301310713,20,REBALANCE
003230,2025-05-29,2025-06-30,1115000.0,1395000.0,0.23272406487873654,20,REBALANCE
210120,2025-05-29,2025-06-30,4930.0,4735.0,-0.053676558757528414,20,REBALANCE
087010,2025-07-01,2025-06-30,193600.0,164560.0,-0.16249875807252856,-1,SL_15PCT
100840,2025-05-29,2025-07-04,41050.0,34892.5,-0.16249875807252845,24,SL_15PCT
083650,2025-07-01,2025-07-07,42550.0,36167.5,-0.16249875807252845,4,SL_15PCT
299660,2025-07-01,2025-07-21,4620.0,3927.0,-0.16249875807252845,14,SL_15PCT
065500,2025-07-01,2025-07-24,3940.0,3349.0,-0.16249875807252845,17,SL_15PCT
950160,2025-05-29,2025-07-29,40650.0,39000.0,-0.05469796873825661,41,REBALANCE
389470,2025-07-01,2025-07-29,32000.0,33000.0,0.01608606557377046,20,REBALANCE
298380,2025-07-01,2025-07-29,67500.0,77900.0,0.13710408272156926,20,REBALANCE
115180,2025-07-01,2025-07-29,11900.0,10040.0,-0.16870860415701294,20,REBALANCE
329180,2025-07-01,2025-07-29,428500.0,473500.0,0.08876886005259865,20,REBALANCE
119850,2025-07-01,2025-08-13,36200.0,30770.0,-0.16249875807252845,31,SL_15PCT
000880,2025-07-30,2025-08-13,96400.0,81940.0,-0.16249875807252845,10,SL_15PCT
123330,2025-05-29,2025-08-18,33150.0,28177.5,-0.16249875807252856,54,SL_15PCT
419530,2025-05-29,2025-08-20,68600.0,58310.0,-0.16249875807252845,56,SL_15PCT
124500,2025-07-30,2025-08-20,18060.0,15351.0,-0.16249875807252856,14,SL_15PCT
052400,2025-07-30,2025-08-20,58700.0,49895.0,-0.16249875807252845,14,SL_15PCT
034020,2025-07-30,2025-08-20,64400.0,54740.0,-0.16249875807252845,14,SL_15PCT
272210,2025-07-30,2025-08-20,56500.0,48025.0,-0.16249875807252856,14,SL_15PCT
012450,2025-05-29,2025-08-28,848000.0,908000.0,0.055009888554583775,62,REBALANCE
347700,2025-07-01,2025-08-28,10690.0,11590.0,0.06824843382373791,41,REBALANCE
226950,2025-07-01,2025-08-28,36200.0,58200.0,0.5840939967558936,41,REBALANCE
214450,2025-07-01,2025-08-28,499500.0,684000.0,0.34923358529915927,41,REBALANCE
160190,2025-07-30,2025-08-28,31700.0,34250.0,0.06455437134963438,20,REBALANCE
260970,2025-07-30,2025-08-28,106900.0,134000.0,0.23507584238464974,20,REBALANCE
323280,2025-07-30,2025-08-28,33400.0,28600.0,-0.15630378587088123,20,REBALANCE
082270,2025-05-29,2025-09-03,48700.0,41395.0,-0.16249875807252845,66,SL_15PCT
419530,2025-08-29,2025-09-18,59500.0,50575.0,-0.16249875807252856,14,SL_15PCT
100840,2025-08-29,2025-09-22,63500.0,53975.0,-0.16249875807252856,16,SL_15PCT
087010,2025-08-29,2025-09-24,318000.0,270300.0,-0.16249875807252856,18,SL_15PCT
012170,2025-08-29,2025-09-24,2390.0,2031.5,-0.16249875807252845,18,SL_15PCT
123330,2025-08-29,2025-09-26,29350.0,25600.0,-0.14059397561506082,20,REBALANCE
124500,2025-08-29,2025-09-26,14950.0,16770.0,0.10524460571502647,20,REBALANCE
214430,2025-08-29,2025-09-26,87100.0,80400.0,-0.09049638885704447,20,REBALANCE
052400,2025-08-29,2025-09-26,52500.0,47500.0,-0.10854209542734128,20,REBALANCE
082270,2025-09-29,2025-10-10,55100.0,46835.0,-0.16249875807252845,4,SL_15PCT
049470,2025-08-29,2025-10-14,2650.0,2252.5,-0.16249875807252845,27,SL_15PCT
016880,2025-09-29,2025-10-14,4355.0,3701.75,-0.16249875807252856,6,SL_15PCT
260970,2025-09-29,2025-10-15,111000.0,94350.0,-0.16249875807252856,7,SL_15PCT
347700,2025-09-29,2025-10-27,10050.0,8542.5,-0.16249875807252845,15,SL_15PCT
064350,2025-05-29,2025-11-03,142300.0,244500.0,0.6929358327581894,104,REBALANCE
298040,2025-08-29,2025-11-03,1240000.0,2328000.0,0.8498129897601077,41,REBALANCE
000150,2025-08-29,2025-11-03,569000.0,1018000.0,0.7627959563365365,41,REBALANCE
034020,2025-08-29,2025-11-03,63100.0,89500.0,0.3975270094622674,41,REBALANCE
