ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
092730,2025-09-29,2026-01-05,17160.0,18350.0,0.05362318588846149,62,REBALANCE
204320,2026-01-06,2026-01-06,62100.0,57112.0,-0.09384539302904704,0,TRAIL_SL_12
086280,2026-01-06,2026-01-07,180300.0,193160.0,0.055572346029235,1,TRAIL_SL_12
237690,2026-01-06,2026-01-21,122700.0,117304.0,-0.05803494239359397,11,TRAIL_SL_12
123410,2026-01-06,2026-01-22,8150.0,8404.0,0.016002950149183626,12,TRAIL_SL_12
161390,2026-01-06,2026-01-26,57700.0,63800.0,0.08946027597048989,14,TRAIL_SL_12
011070,2026-01-06,2026-01-27,274500.0,261360.0,-0.061869389948938425,15,TRAIL_SL_12
058470,2026-01-06,2026-01-30,65000.0,100584.0,0.5246918537200504,18,TRAIL_SL_12
034220,2026-01-06,2026-01-30,12150.0,11563.2,-0.06229054847196913,18,TRAIL_SL_12
000670,2026-01-06,2026-02-02,46650.0,59048.0,0.24715398356555918,19,TRAIL_SL_12
034730,2026-01-06,2026-02-02,267000.0,298760.0,0.10249777941507543,19,TRAIL_SL_12
023590,2026-01-06,2026-02-02,39700.0,48928.0,0.21432095910586257,19,TRAIL_SL_12
111770,2026-01-06,2026-02-13,82300.0,87296.0,0.04510768944750998,28,TRAIL_SL_12
000240,2026-01-06,2026-02-20,24550.0,31240.0,0.25379364072429444,30,TRAIL_SL_12
071050,2026-01-06,2026-02-24,168100.0,264440.0,0.5499795528942895,32,TRAIL_SL_12
032830,2026-01-06,2026-02-24,163500.0,221760.0,0.33638622349225433,32,TRAIL_SL_12
316140,2026-01-06,2026-02-27,28050.0,36520.0,0.28281620447483524,35,TRAIL_SL_12
009150,2026-01-06,2026-03-03,267000.0,417120.0,0.5392752501995457,36,TRAIL_SL_12
005930,2026-01-06,2026-03-03,135300.0,196240.0,0.4290791158284164,36,TRAIL_SL_12
009970,2026-01-06,2026-03-04,188300.0,230560.0,0.20642458116771012,37,TRAIL_SL_12
417310,2026-01-06,2026-03-20,8880.0,9640.0,0.06962267781939913,49,END_OF_TEST
